# GENERADO por tools/dominios/ensu/tablas.py -- sólo ids; el valor vive en el resultados.json sellado
conducta	eje	categoria	ola	calc	result_p	result_ic_lo	result_ic_hi	result_n
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2017T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2017T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2017T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2018T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2018T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2018T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2018T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2019T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2019T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2019T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2019T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2020T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2020T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2020T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2021T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2021T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2021T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2022T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2022T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2022T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2022T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2022T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2023T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2023T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2023T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2023T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2023T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2024T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2024T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2024T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2024T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2024T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2025T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T1-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T1-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T1-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T1-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2025T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T2-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T2-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T2-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T2-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2025T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T3-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T3-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T3-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T3-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	18-29	2025T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T4-EDAD-18-29-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T4-EDAD-18-29-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T4-EDAD-18-29-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2025T4-EDAD-18-29-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2017T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T1-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T1-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T1-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T1-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2017T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T2-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2017T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T3-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2017T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2017T4-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2018T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T1-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2018T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T2-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2018T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T3-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2018T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2018T4-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2019T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T1-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2019T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T2-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2019T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T3-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2019T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2019T4-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2020T1	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T1-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2020T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T3-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2020T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2020T4-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2021T2	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T2-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2021T3	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T3-EDAD-30-44-N
C13-POLICIA-MUN-CONFIANZA	EDAD	30-44	2021T4	CALC-ENSU-SERIE-0001	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-30-44-P	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-30-44-IC-LO	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-30-44-IC-HI	RESULT-ENSU-SERIE-C13-POLICIA-MUN-CONFIANZA-2021T4-EDAD-30-44-N
