# DERIVADO — NO EDITAR
resultado_id	origen	corrida_id	spec_id	valor	tipo	unidad	estado	generacion	cuenta_gen2	tolerancia	tolerancia_adopcion	validacion_independiente	validacion_ref	alcance_validacion	rol_evaluacion	origen_numerico	funciones_dependencia	camino_linaje	valor_legacy	delta_legacy	sello	fuente_replay	depende_de	sucesor	n_usos
RESULT-R-CIV-M-02-N-BP1-23-99	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	197	entero	filas con BP1_23 = 99 (No sabe / no responde): categoria real del instrumento que el universo de R excluye	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-BP1-23-99 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-BP1-23-BLANCO	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	6031	entero	filas con BP1_23 en blanco (campo de puros espacios) -- NO imputadas a cero, fuera de todo universo	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-BP1-23-BLANCO -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-BPCOD-HOGAR	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	22658	entero	de U_R, delitos del bloque HOGAR de ESTA ola -- el tramo que U1 excluye	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-BPCOD-HOGAR -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-BPCOD-PERSONALES	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	18231	entero	de U_R, delitos del bloque PERSONAL de ESTA ola -- el tramo del que sale U1	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-BPCOD-PERSONALES -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-CODIGO-FUERA-DE-CATALOGO	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0	entero	filas con un codigo de BP1_23 que el catalogo de la ola NO declara (ni 01..09, ni 99, ni blanco) -- guardia de catalogo	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-CODIGO-FUERA-DE-CATALOGO -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-ESTRATOS	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	268	entero	estratos distintos presentes en U_R	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-ESTRATOS -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-ESTRATOS-UPM-UNICA	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	4	entero	estratos de U_R con una sola UPM -- si es > 0 el IC es LIMITE INFERIOR de la anchura verdadera	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-ESTRATOS-UPM-UNICA -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-ESTRATOS-UPM-UNICA-U1	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	9	entero	estratos de U1 con una sola UPM	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-ESTRATOS-UPM-UNICA-U1 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-FILAS-TABLA	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	47117	entero	filas activas de la tabla del modulo, unidad DELITO, antes de todo filtro (registros borrados del DBF excluidos y contados en PERFIL-DBF)	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-FILAS-TABLA -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-INCONSISTENTES-BP1-20	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0	entero	filas con BP1_23 en {01..09} y BP1_20 != 2 -- mide la diferencia entre la ruta de universo implicita de codificacion-R y la explicita de U1; NO cambia el estimando	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-INCONSISTENTES-BP1-20 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-SIN-DISENO	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0	entero	filas de U_R sin estrato o sin UPM -- entran al punto y forman pseudo-estrato de llave vacia en la varianza	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-SIN-DISENO -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-SIN-PONDERADOR	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0	entero	filas del universo candidato con FAC_DEL no finito o <= 0 -- contadas y excluidas	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-SIN-PONDERADOR -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-U1	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	16411	entero	n NO PONDERADO de U1, universo homologado a prereg-caja-ENVIPE-DENUNCIA: BPCOD del bloque personal de la ola, BP1_20 = 2, BP1_23 en {01..08}, FAC_DEL valido	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-U1 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-N-UPM	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	10526	entero	pares (estrato, UPM) distintos presentes en U_R	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-N-UPM -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-P-C1-U1	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0.29308206937572356	proporcion	[SECUNDARIO HOMOLOGADO -- PUNTO DE SERIE] proporcion ponderada de U1 con BP1_23 en {01,02,06}, unidad DELITO, FAC_DEL, escala [0,1]. Mismo universo y misma codificacion que el punto de la ola 2025	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-P-C1-U1 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-P-C2-U1	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	0.34017303288920003	proporcion	proporcion ponderada de U1 con BP1_23 en {01,02,06,08} -- la particion GEN1, FAC_DEL, escala [0,1]	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-P-C2-U1 -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-PERFIL-BPCOD	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	01=1588;02=8726;03=9857;04=6266;05=5821;06=434;07=1551;08=1707;09=6388;10=3038;11=1012;12=82;13=485;14=81;15=81	texto	distribucion de BPCOD codigo por codigo, SIN ponderador y ANTES de todo filtro -- reporte ESTRUCTURAL que falsa el corrimiento de catalogo sin usar ningun resultado	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-PERFIL-BPCOD -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-PERFIL-DBF	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	nrec_cabecera=47117;rlen=158;hlen=3873;n_campos=120;codepage=0x03;registros_borrados=0;registros_truncados=0;n_leidos=47117	texto	perfil de la cabecera del DBF leido: registros que declara, longitud de registro y de cabecera, numero de campos, codepage, registros BORRADOS excluidos, registros truncados y registros efectivamente leidos	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-PERFIL-DBF -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
RESULT-R-CIV-M-02-PERFIL-DISENO	OFERTA	CALC-R-CIV-M-02--2951696fc787	CALC-R-CIV-M-02	ESTRATO[len3=40889;bordes_con_espacio=0] UPM[len5=40889;bordes_con_espacio=0]	texto	perfil OBSERVADO de las llaves opacas sobre U_R: longitudes de estrato y de UPM con su conteo, y cuantas traen espacios en los bordes	SELLADA	GEN2	SI	{"abs": 1e-10, "razon": "Punto y varianza deterministas, bootstrap fijado por seed y rng declarados, y sumas en orden fijo de fila. Los enteros y los textos se comparan EXACTO. NO se afloja para que el control positivo contra GEN1 pase: si no reproduce, eso es el hallazgo.", "tipo": "flotante"}		NO-HECHA	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NO-DECLARADO-EN-EL-REGISTRO	NUEVO	DATO=1,METADATO=4 · envipe_2013_bd_envipe13_dbf:DATO,IN-R-SERIE-DBF-SPEC-SELLADA:METADATO,IN-R-SERIE-SPEC-MADRE:METADATO,IN-CODIFICACION-R-V1-0:METADATO · +1	CALC-R-CIV-M-02/RESULT-R-CIV-M-02-PERFIL-DISENO -> envipe_2013_bd_envipe13_dbf:DATO -> manifiesto:envipe_2013_bd_envipe13_dbf [REESTIMACION; NO IMPLICA MUESTRA INDEPENDIENTE]	NO-COMPARABLE	NO-COMPARABLE	COINCIDE	VERIFY-CITADO-DE-NOTA-DE-CIERRE · ACTO GEN2-R-SERIE-DBF (PR #661) · forense/replay-evidencia.tsv#CALC-R-CIV-M-02			0
