declaracion_id	input_id	localizador_declarado	identificador_declarado	activo_id	metodo_reconciliacion	evidencia_reconciliacion	estado_reconciliacion
DEC-b8d8557456e5b3aa5ad60bb9	INP-5aaf9888ddf42d62ad11	declaracion:INP-5aaf9888ddf42d62ad11:ENFIH	ENFIH	ACT-21948c0dbd2f9deb9c602943	SIN_RECONCILIACION	declaracion:INP-5aaf9888ddf42d62ad11:ENFIH	NO_DETERMINADO
DEC-b8d8f1f553d329d03cbc7b00	INP-7a3306241258c875c9eb	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/ceu/Censo2020_CEU_chs_csv.zip	Censo2020_CEU_chs_csv.zip	ACT-9ab249eabe818f79a1e3c9de	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8dc7542e6bb0df777d96a3b	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/mociba/2023/microdatos/mociba2023_bd_dta.zip	mociba2023_bd_dta.zip	ACT-2810c9e3d0dfbea54ed193f7	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8de666516f924b41c0e14a7	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/cuadros/TURI_CUADRO_07.xls	TURI_CUADRO_07.xls	ACT-60fab17306c8e1a98011127d	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2004/tabulados/cuadros/TURI_CUADRO_07.xls	ACTIVO_UNICO
DEC-b8dfc09f48c6575a3039a7fc	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enpecyt/2015/tabulados/enp13.xlsx	enp13.xlsx	ACT-be33c27241b084189ed0b0d7	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enpecyt/2015/tabulados/enp13.xlsx	ACTIVO_UNICO
DEC-b8e0dfaa4fe51d1e315725b3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/tabulados/CPyV2000_NAL_Religion.pdf	CPyV2000_NAL_Religion.pdf	ACT-46d3627c11714acb1a17f028	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/tabulados/CPyV2000_NAL_Religion.pdf	ACTIVO_UNICO
DEC-b8e39eaf5f178d61194787e6	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/mcn_pcr_macro_t_pc_2004.xlsx	mcn_pcr_macro_t_pc_2004.xlsx	ACT-2ce1a5bd82e4dca67bedf344	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/mcn_pcr_macro_t_pc_2004.xlsx	ACTIVO_UNICO
DEC-b8ea22cb7ff47cfc977db936	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/microdatos/2023/BIARE_2023_abril_stata.zip	BIARE_2023_abril_stata.zip	ACT-abdbf533c6d5b222acf82c1d	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8eedb42925c1e6cfd433ad7	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2024/tabulados/discnce24_01.xlsx	discnce24_01.xlsx	ACT-a0663c00e3db60e1cf3ab224	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2024/tabulados/discnce24_01.xlsx	ACTIVO_UNICO
DEC-b8f0825a9898c681784f7395	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_56_shp.zip	denue_00_56_shp.zip	ACT-03f0cf51d2469c3be25969e0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/denue_00_56_shp.zip	ACTIVO_UNICO
DEC-b8f1372aa7a13d8c2b8a4c09	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ca/2022/tabulados/ca2022_cred01.xlsx	ca2022_cred01.xlsx	ACT-b0627656020b64211b98b075	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ca/2022/tabulados/ca2022_cred01.xlsx	ACTIVO_UNICO
DEC-b8f15ec05e4537369cea9385	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/est/2020/microdatos/enigh2020_est_apertura_gastodiario_dbf.zip	enigh2020_est_apertura_gastodiario_dbf.zip	ACT-2b602ab54da2f421fff3100d	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8f3b1657251ba1054e2f3b1	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2015/microdatos/OA_Expedientes_ehriij2015_dbf.zip	OA_Expedientes_ehriij2015_dbf.zip	ACT-b80cf953304e31c7d54630ad	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8f48b4ec7a367d40076a2a4	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cngmd/2013/microdatos/m6_iii_disp_rsu_cngmd2013_dbf.zip	m6_iii_disp_rsu_cngmd2013_dbf.zip	ACT-2852d1484e40235d9eac1e4b	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8f4fb7b4e909912385dd86e	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/mopradef/2013/microdatos/mopradef_bd_noviembre_2021_sav.zip	mopradef_bd_noviembre_2021_sav.zip	ACT-a784015aa868500f22bcdaac	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8f76ec76cc4f64421acec07	INP-74937b1d6b324152f4f6	https://www.inegi.org.mx/contenidos/programas/enestyc/microdatos/ejemplobd_enestyc_1995_xlsx.zip	enestyc_1995_ejemplobd_enestyc_1995_xlsx	ACT-4d021820a62d8ebd474e13a7	HASH_IDENTICO;RUTA_EXACTA;URL_EXACTA_SOLO_LOCALIZACION	HASH_IDENTICO;RUTA_EXACTA;URL_EXACTA_SOLO_LOCALIZACION	IDENTIDAD_VERIFICADA
DEC-b8f97ad6398be5b59227611e	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnije/2016/microdatos/m1/Func_esp_cnije2016_dbf.zip	Func_esp_cnije2016_dbf.zip	ACT-be26daeab0eb3d46437b1e06	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b8faf4c34dfcbbc40dead64d	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1960/cpv_00_xlsx.zip	cpv_00_xlsx.zip	ACT-63380482e21c134dd67d4097	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/ccpv/1960/cpv_00_xlsx.zip	ACTIVO_UNICO
DEC-b8fe3f45dad0dd0f070b4972	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_h2ed310.xlsx	2021_h2ed310.xlsx	ACT-27f06c308acecc3e4cef80cd	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2021/tabulados/2021_h2ed310.xlsx	ACTIVO_UNICO
DEC-b901d10dd6c9292f3f27eec6	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2016/microdatos/OA_Expedientes_ehriij2016_dbf.zip	OA_Expedientes_ehriij2016_dbf.zip	ACT-44b5a6674c51c477aff41f08	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b90205ae33b59d4bdd7ec44b	INP-76143f24fced1856d563	data_raw:engasto2013/persona_dta.zip	engasto2013/persona_dta.zip	ACT-ae73ebb567d393f74fa26446	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-b902fb8c20960ecfa266cef6	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enti/2019/tabulados/enti_2019_indicadores_bas_xlsx.zip	enti_2019_indicadores_bas_xlsx.zip	ACT-6329c3101d072f9d135fb647	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enti/2019/tabulados/enti_2019_indicadores_bas_xlsx.zip	ACTIVO_UNICO
DEC-b904477f9de28f75c874aa00	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/pibent/2018/tabulados/ori/pibe_23.xlsx	pibe_23.xlsx	ACT-9795d3a1fc57ad9f063433e5	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/pibent/2018/tabulados/ori/pibe_23.xlsx	ACTIVO_UNICO
DEC-b90702df8a0376e9d599ec18	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/mtptref/2018/tabulados/ori/MTPTREF_110.xlsx	MTPTREF_110.xlsx	ACT-6c72f6fd70ae25efcbf3fd64	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/mtptref/2018/tabulados/ori/MTPTREF_110.xlsx	ACTIVO_UNICO
DEC-b909a1764b5725369dabfd5d	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Basico/06_05B_ESTATAL.xls	06_05B_ESTATAL.xls	ACT-cda04c661166dc1d8dec6781	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/tabulados/Basico/06_05B_ESTATAL.xls	ACTIVO_UNICO
DEC-b90c05a4edd65ae3189d9a8b	INP-220932eafff5baaebfaf	data_raw:envipe2024/bd_envipe_2024_RData.zip	envipe_2024_bd_envipe_2024_rdata	ACT-4ef030b0c74ec6e2db378a2d	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-b90d722d4359ee670ebf95a9	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Sector_ipes.xlsx	ENAFIN2018Sector_ipes.xlsx	ACT-be54fc9cf0254344ad156b9d	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enafin/2018/tabulados/ENAFIN2018Sector_ipes.xlsx	ACTIVO_UNICO
DEC-b90d7677ce4433ffdbf02f25	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/doc/nuevos_municipios_cgpv2000.pdf	nuevos_municipios_cgpv2000.pdf	ACT-c8df17cf639386d6ae3ce383	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b910e21b9d114212404cb24b	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/microdatos/2017trim2_dta.zip	2017trim2_dta.zip	ACT-9b59a1c83520df6bdf85b58b	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b9119ca6c835c0f428355424	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/cgpv90p_13_dbf.zip	cgpv90p_13_dbf.zip	ACT-a6b6d1555123f1f84efadf74	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b913a100b8149759f54b295c	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/microdatos/iter/17_morelos_2000_iter_xls.zip	17_morelos_2000_iter_xls.zip	ACT-4ac16b0c311f32bd39650d17	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b9150cf0cf24a0f554506084	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/investigacion/eash/2020/microdatos/concentradohogar_dta.zip	concentradohogar_dta.zip	ACT-601b42c8dec03a9fbc8426ee	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b9157e92eae4ad7d00131a52	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/tabulados_basicos_15ymas_2006_xls.zip	tabulados_basicos_15ymas_2006_xls.zip	ACT-3d7745b76dd791dcd8fafcbd	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enoe/15ymas/tabulados/tabulados_basicos_15ymas_2006_xls.zip	ACTIVO_UNICO
DEC-b919af7c6408d8adf83e7297	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/CUADRO_TUR_19.xls	CUADRO_TUR_19.xls	ACT-be3c0a85d3791c27582ed4a0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/2009/tabulados/establecimiento/CUADRO_TUR_19.xls	ACTIVO_UNICO
DEC-b91a9317a752457b246fa615	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_136.xlsx	TODFBCF_136.xlsx	ACT-59bfb51ed47fd59646c4121c	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_136.xlsx	ACTIVO_UNICO
DEC-b91e322c6944ae250ee84086	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/salud/microdatos/esep_base_datos_2025_dbf.zip	esep_base_datos_2025_dbf.zip	ACT-167b5b7df7c329d6609b9ef8	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b91e84568da9e34344728cec	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/ccpv/2020/microdatos/Censo2020_CA_chh_dta.zip	Censo2020_CA_chh_dta.zip	ACT-a07a975478628a7f17d6fa94	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b91f4377547b9a34e2d15d3f	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ca/2022/tabulados/ca2022_for32.xlsx	ca2022_for32.xlsx	ACT-ddfc016157098c0b331419f6	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ca/2022/tabulados/ca2022_for32.xlsx	ACTIVO_UNICO
DEC-b9246be6361bef15ad23cea0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enpecyt/2009/tabulados/2009_enp38.xlsx	2009_enp38.xlsx	ACT-f04536798a702a3631b4bf97	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enpecyt/2009/tabulados/2009_enp38.xlsx	ACTIVO_UNICO
DEC-b9248d27703a33012304b3ee	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/cngspspe/2016/microdatos/m1/Cartografia_catastral_cngspspe2016_dbf.zip	Cartografia_catastral_cngspspe2016_dbf.zip	ACT-bdb06e95feefbe57b99549cf	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b9249590beaed9ac1990c898	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/modutih/2013/tabulados/2013_HNAL111.xlsx	2013_HNAL111.xlsx	ACT-b1c0a0fb9b98ec925a3c5d09	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/modutih/2013/tabulados/2013_HNAL111.xlsx	ACTIVO_UNICO
DEC-b927247479101fa5c83d62bd	INP-220932eafff5baaebfaf	data_raw:envipe2022/bd_envipe_2022_csv.zip	envipe_2022_bd_envipe_2022_csv	ACT-f775ae4d240eeb714010fe58	HASH_IDENTICO;RUTA_EXACTA	HASH_IDENTICO;RUTA_EXACTA	IDENTIDAD_VERIFICADA
DEC-b9293358cc9086f9bca10eb2	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_32.xlsx	CSIT_32.xlsx	ACT-3e5a7ce27775a581cb00f27d	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/sit/2018/tabulados/ori/CSIT_32.xlsx	ACTIVO_UNICO
DEC-b92985c55d94f2e97d5892a5	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/enafin/2021/tabulados/ENAFIN2021Tot.xlsx	ENAFIN2021Tot.xlsx	ACT-da418edb2273aae0c4176936	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/enafin/2021/tabulados/ENAFIN2021Tot.xlsx	ACTIVO_UNICO
DEC-b92dd2a8f84a5c955aa551e3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_190.xlsx	TODFBCF_190.xlsx	ACT-c0d0372a28eeb889622b5e7b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/tod/2018/tabulados/ori/TODFBCF_190.xlsx	ACTIVO_UNICO
DEC-b92fbc5b47fb8f770afb54e0	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/esidet/2014/tabulados/DTTV1511.xlsx	DTTV1511.xlsx	ACT-328c87a284b6e82acfa5d8e0	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/esidet/2014/tabulados/DTTV1511.xlsx	ACTIVO_UNICO
DEC-b9357267d69752916e88dc86	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/enigh/nc/2016/enigh_english_00_csv.zip	enigh_english_00_csv.zip	ACT-973ba70a608d10a18b2d1f33	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/indicadores/programas/enigh/nc/2016/enigh_english_00_csv.zip	ACTIVO_UNICO
DEC-b93637b10749446d20cf5797	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/investigacion/bienestar/basico/microdatos/2017/biare_2017_octubre_dbf.zip	biare_2017_octubre_dbf.zip	ACT-e48adeb1df58e7e6e2480075	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b936ba01af67e49e1f5b6cf3	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/29_tlaxcala_1990_iter_txt.zip	29_tlaxcala_1990_iter_txt.zip	ACT-b4506958eeb9e6189b449870	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b937fdea5f452c2942f4de9b	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/mcn_pcr_si_t_pc_2012.xlsx	mcn_pcr_si_t_pc_2012.xlsx	ACT-e7b19a0989e88e865483656b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/investigacion/mcsm/tabulados/mcn_pcr_si_t_pc_2012.xlsx	ACTIVO_UNICO
DEC-b939e25b201e3b35c08c99cb	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/mopradef/microdatos/mopradef_bd_noviembre_2014_sav.zip	mopradef_bd_noviembre_2014_sav.zip	ACT-351dc8ca71bb8d9e94f0c8ff	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b93d4b9e575ab56ce8699178	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/cnijf/2018/microdatos/m1/Rec_hum_organos_PJF_cnijf2018_dbf.zip	Rec_hum_organos_PJF_cnijf2018_dbf.zip	ACT-83810d42e49cb22b25cd9431	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b93e14cfc5cf3421b965a0f2	INP-55125b29ab1d7fae7815	https://www.inegi.org.mx/rnm/index.php/catalog/276/data-dictionary/F12	F12	ACT-1c6bc64e8d1c03139522e097	SIN_RECONCILIACION	https://www.inegi.org.mx/rnm/index.php/catalog/276/data-dictionary/F12	ACTIVO_UNICO
DEC-b93ff254e1056adfc7686efd	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/si/2018/tabulados/ori/CSI_43.xlsx	CSI_43.xlsx	ACT-8311816ac958d6d34677bbd3	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/si/2018/tabulados/ori/CSI_43.xlsx	ACTIVO_UNICO
DEC-b940bb11b6c3e84afec4d213	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/AGNA02.xls	AGNA02.xls	ACT-c01b818803801cd62d1a9721	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ce/1999/tabulados/AGNA02.xls	ACTIVO_UNICO
DEC-b942b2aff134f0748e6ec72e	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/enigh/tradicional/2008/microdatos/Tra_Poblacion_2008_concil_2010_dbf.zip	Tra_Poblacion_2008_concil_2010_dbf.zip	ACT-7f8c3b0fd8d9039c75f6e51b	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b9446d49121800e254f5f9c5	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/masiva/denue/2019_11/denue_00_81_2_1119_csv.zip	denue_00_81_2_1119_csv.zip	ACT-2c28b0199670951d9e991499	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/masiva/denue/2019_11/denue_00_81_2_1119_csv.zip	ACTIVO_UNICO
DEC-b945b4e5fbfcebe960ec9db9	INP-77b96ee4f0ea30c9eb7b	https://www.icpsr.umich.edu/web/RCMD/studies/35024	ICPSR_Mexico_Panel_Study_2012	ACT-5c70813acde419ff74fe9890	SIN_RECONCILIACION	https://www.icpsr.umich.edu/web/RCMD/studies/35024	ACTIVO_UNICO
DEC-b9473d796f3ba420e63e9cdf	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2010/microdatos/mpv/MC2010_08_dta.zip	MC2010_08_dta.zip	ACT-04df5ac231b29c5d82221d1c	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b94864136d7dc97249e6bfc3	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/entic/2013/tabulados/tite025.xlsx	tite025.xlsx	ACT-479d9877fbaff3f4b0564f9a	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/entic/2013/tabulados/tite025.xlsx	ACTIVO_UNICO
DEC-b949bc476cd94eaa3acd95bd	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2019/microdatos/JC_Narcoticos_ehriij2019_dbf.zip	JC_Narcoticos_ehriij2019_dbf.zip	ACT-53082ba7af81621433f311e4	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b94ab35782e60d7e21da4812	INP-89a4a6dc5baa05e3e190	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2021/microdatos/JO_Audiencias_ehriij2021_dbf.zip	JO_Audiencias_ehriij2021_dbf.zip	ACT-97e32bdf448ec10699f49f6a	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b94ef7d0036d2f31c174754d	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/2000/microdatos/muestra/cgpv2000_29_dbf.zip	cgpv2000_29_dbf.zip	ACT-d5d626d27e9d4c7fbc7c48ca	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b94f3f53a26a858693f6b1f2	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/ccpv/1990/microdatos/iter/30_veracruz_1990_iter_dbf.zip	30_veracruz_1990_iter_dbf.zip	ACT-b964641d1ce29b974fd70bfe	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b950bbdac0a4c9788c60dd38	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/ccpv/1930/tabulados/Pob_1930_35.xls	Pob_1930_35.xls	ACT-ca425ba99ad85a8c29b565a6	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/ccpv/1930/tabulados/Pob_1930_35.xls	ACTIVO_UNICO
DEC-b9522d0d4258e03e50a9d205	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_17.pdf	CA2007_17.pdf	ACT-96533b41792d4e64dd2bef34	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/cae/2007/tabulados/CA2007_17.pdf	ACTIVO_UNICO
DEC-b954131acd3620f933482adf	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/meitef/2018/tabulados/ori/MEITEF_414.xlsx	MEITEF_414.xlsx	ACT-54d058138d9f1cb105252690	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/meitef/2018/tabulados/ori/MEITEF_414.xlsx	ACTIVO_UNICO
DEC-b95aee85d69d2cd2744e7ba9	INP-63e67742a37186eacc45	https://www.inegi.org.mx/contenidos/programas/justiciapenal/2021/microdatos/OA_Narcoticos_ehriij2021_dbf.zip	OA_Narcoticos_ehriij2021_dbf.zip	ACT-82ffcde5188cc5bacf16189f	URL_EXACTA_SOLO_LOCALIZACION	URL_EXACTA_SOLO_LOCALIZACION	LOCALIZACION_COMPARTIDA_SIN_IDENTIDAD
DEC-b95d98c6c5b89b58cf0e25a5	INP-eea46caee62d9a5634f9	https://www.inegi.org.mx/contenidos/programas/dutih/2018/tabulados/2018_u2ed202.xlsx	2018_u2ed202.xlsx	ACT-df4bd51b1d93112f65cc081b	SIN_RECONCILIACION	https://www.inegi.org.mx/contenidos/programas/dutih/2018/tabulados/2018_u2ed202.xlsx	ACTIVO_UNICO
