candidato_reconciliacion_id	activos_implicados	declaraciones_implicadas	similitud_observada	razon_candidata	evidencia_pendiente	estado_revision
CREC-50f65d98007cc0a01014aeba	ACT-4499365892d1058e797045e4;ACT-b706f5865f68250cf6ff318c	DEC-5d2d5ebe5c71c81c89df44fb;DEC-ec49bdcffaf7bb4a662fff32	nombre_archivo_exacto:rec_materiales_cntaippdpe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ecc222271528f0a9d9ee51b2	ACT-8dad21d4d79b5d2676192c38;ACT-ff68e769362f48b0e3297a5d	DEC-e7866a2f1b271cb74a723550;DEC-e919f014faa4542138285679	nombre_archivo_exacto:rec_materiales_cntaippdpf2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-b969f14f13c2032c11882844	ACT-0f8b17f03d5987e2184f2999;ACT-c754bc735672a99c6216765c	DEC-5bd8ac4282300761681d4cc1;DEC-dca5ebb53fa140768df7fcd7	nombre_archivo_exacto:rec_materiales_cntaippdpf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c2b0757e5c51b8d1defa50b3	ACT-06117f0503693f1d2b28243f;ACT-ce12306b4ac86da686092a17	DEC-2cab0c7701517468345525b7;DEC-35a3fd917200a0138dfa337a	nombre_archivo_exacto:rec_materiales_cntaippdpf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6e0e0ab986a8d4446256f4b5	ACT-624abb626e6859230e145741;ACT-94495485fbd442c8dc92cc0a	DEC-193f1f77cc311b409183397f;DEC-625f3e1f38268a0afc7caef5	nombre_archivo_exacto:rec_plan_admgest_cntaippdpe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8d890e89c6baa27d5f376c13	ACT-73da184da3922fed9a587ed2;ACT-b7597ef324828165303902dd	DEC-08deb0c05536c735dedbc4ce;DEC-fbb8b0b7cd664b4a4691c969	nombre_archivo_exacto:rec_plan_admgest_cntaippdpf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-984d75221dc88cccfcd9e7fc	ACT-56198183ebc2f504aaa781a0;ACT-67f41b64cac5653a85197dc0	DEC-0d9e20e299f00e6933db8c57;DEC-36f82d6104587911124cd7e7	nombre_archivo_exacto:rec_plan_admongest_cngspspe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3de8627b48a8dda7ae29c700	ACT-5001fc01c4ca01ad1927858c;ACT-d5043c67cc540ad84e067c0b	DEC-6b05bd63007c07141ea75afc;DEC-d37b20ff2eed2e42e66939cd	nombre_archivo_exacto:rec_plan_admongest_cngspspe2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-2b8c0543c677bc65a116cb0c	ACT-0f7bd428e19b06cff6453dc6;ACT-b070a9135bc80e824cd5a8e7;ACT-ca244c0378e76d6ed02466f5	DEC-1e34444d91854a38ef514a88;DEC-29afd85a71a4e39ca1255d01;DEC-c3f89e69e5ddeb19212f88b8	nombre_archivo_exacto:rec_pres_cnije2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-faa38ff3f94e7a43637b473e	ACT-279a4ae15a220167fe844984;ACT-e90a8fa3a7500fb584abb8f7	DEC-36002b1f0ce6da75fc2fe66a;DEC-e0d12849f3c9b4085029d2a4	nombre_archivo_exacto:rec_pres_cnije2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-b755a208d82eab733d5a8d28	ACT-0e19ee0b7559410d4ef4ff64;ACT-fc5fd5c84bf42100d240fc73	DEC-8f81fb697ef54ee3fc375f5f;DEC-bcd56a8d83db89b5fe89c912	nombre_archivo_exacto:rec_pres_cnije2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-44f14297f5014b1c35adf3bf	ACT-645241c3bf3220de2274e4b9;ACT-f659c32b14d6c99e7f68d189	DEC-624db4b1863c3a0bd90105b4;DEC-6f30d2ddeb05cd1cda148573	nombre_archivo_exacto:rec_pres_cnije2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-69801e13e60af3f5bd534bc9	ACT-7fc75ac4386c5b8729e824b1;ACT-e38b818967177a08ba32f2d8	DEC-87947954d505d4721172166e;DEC-90a84ca0203d4ecd34bbb0ec	nombre_archivo_exacto:rec_pres_cnije2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-80d321364dcd068176d971b1	ACT-5535bb8ac85b93588bf59435;ACT-d969a4be8355b05128cfc7cf	DEC-2785ef4be4b800bcea87adf0;DEC-c061ad7c68418d4919ccc7ca	nombre_archivo_exacto:rec_pres_cnijf2011_2013_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1bf877617cd8c5223da3b0d7	ACT-31aa1c505008f18586c86ad4;ACT-703be114b7ffb6ab41629d62	DEC-863ec6b0114e69c18a031228;DEC-d853c88ba6fbfa17b98b4668	nombre_archivo_exacto:rec_pres_cnijf2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-24a95d98bc61ca50a9adc36a	ACT-32e69db10aeb85e07d4e7de0;ACT-55c217eae044cd45564c8762	DEC-7e5f414ca12ce8a05c7f99ae;DEC-ab1a0025f4813f9a4c2df81a	nombre_archivo_exacto:rec_pres_cnijf2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-074d73a401158cd8ab687224	ACT-8b6f4ee2b3f73c748d6a9f5d;ACT-f4c3b412fe7342fb157fff81	DEC-0415021a3f4f1d56eadcd9e0;DEC-34c4b50796a952e91d3fa4dc	nombre_archivo_exacto:rec_pres_cnijf2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-86f9a1ef3e9f595e30ca0748	ACT-0525afa824774411fd197393;ACT-661809f066869daeb878f8fc	DEC-26cd87effa60e3a950e61d55;DEC-977fda39b57bbac9d991334d	nombre_archivo_exacto:rec_pres_cnpje2014_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-a15fb2cd46746ba07a54869d	ACT-8b2f0616da2170c34bceee96;ACT-fc2f057437b101c22e01e392	DEC-6caf8616380c82170ffd20df;DEC-f42383cc4a3c1f40bcba2c6b	nombre_archivo_exacto:rec_pres_cnpje2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-78166a37e51de151181a082d	ACT-0088577210f323f56d631efb;ACT-5ecd9536502a9db29ef85ad6	DEC-32cf5189983a999f861d1795;DEC-7af63eae3780d51c269d9317	nombre_archivo_exacto:rec_pres_cnpje2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-c3f956706b15cc584841cede	ACT-03b841fb90406ba2fed9f0cb;ACT-1c3c264867f2d55b9d8f4678;ACT-538cf5d0b5824f6897a1d93e;ACT-9a0e5056906997ad3ef0ac61	DEC-3c4ab8deb33d142b3cdcf4bf;DEC-40eb4b108dfb6bc5aac17808;DEC-aa238f1e39fc710c2914a83c;DEC-c564a9cf547775b744e21125	nombre_archivo_exacto:rec_pres_ije2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-36d99af15f859d917f7944be	ACT-1e1c5b1f0c71b952c9e15492;ACT-9d0faa2c297c06cfb60b6857	DEC-6e2e8e1e7150e90c83555e2c;DEC-fc839631d77f555e4795df4d	nombre_archivo_exacto:rec_pres_ja_cnije2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-16fb23b8d8cff1322478e1cd	ACT-08400f0ab682cdd90adbf48a;ACT-43717aa4f6c6ee9317ed9314	DEC-8f4df10f100ec95e7131fcfe;DEC-a549a49cdb3fa7b3f405ec53	nombre_archivo_exacto:rec_pres_transpa_cngspspe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8511caf36f90760f8ab9f4cc	ACT-038bf46b237950da93f7d93c;ACT-9529c55c7e57696c0ef36d86	DEC-ad8826adfdcdb2016077030f;DEC-c81a2eecc18178ad3e65eed9	nombre_archivo_exacto:rec_pres_transpa_cngspspe2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-335424a6a4501e4e1dba2d35	ACT-33d1ad67c363cc0f1c56c001;ACT-ad58b917cacc5b752cedccde	DEC-5656a660a58e340783d9bf7e;DEC-f7bb33e08efb2b443dfcdf8a	nombre_archivo_exacto:rec_pres_tsj_cnije2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6623b060684cd5c103486b43	ACT-03be78ea987130c93472a51a;ACT-7b4692972446ea9e12a81eca	DEC-4ddcb9770765ff491b741c90;DEC-ea5b5faddcfe77b2e128608e	nombre_archivo_exacto:rec_presup_organo_pjf_cnijf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-d5b3246f0b932c52589df735	ACT-300bfe89c125547fb53d528b;ACT-5537d0010450165a474cb01c	DEC-314e8bd4c7c2fe0d4f23570c;DEC-5efafa3793f5ad142972afc6	nombre_archivo_exacto:rec_presup_organo_pjf_cnijf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-08f47fcf6d656fb2b7f34d24	ACT-4b342629ccd2fe500d87b246;ACT-b9e1b4e80ab6550e452706d8	DEC-72f29e4ab0d4df9ea3e2b389;DEC-ce89d7bb8b424dc4a5d57014	nombre_archivo_exacto:rec_presup_organo_pjf_cnijf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f5970e6bba709b50fcf4a088	ACT-08351131353161fd662bf5e4;ACT-0fa4f4ca4c5879441337e0f7	DEC-2b6c07be79f45a0d0525bd09;DEC-ec6ab365ca510de3980aa2ab	nombre_archivo_exacto:rec_presupuestal_cngmd2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-9b30ee569a93c6c7a3f40a2b	ACT-4e6d73f0455b0fd4dca9e35e;ACT-cb19771fb6086d76c1d455c9	DEC-9392483250888092d4201630;DEC-e8ab5c376a78ae7a32baa0c9	nombre_archivo_exacto:rec_presupuestal_cngmd2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-32dfa665fdc710142df56a82	ACT-5cbe812b193278abfedc8399;ACT-d434c24101583c7f50a493fd	DEC-366b70e12161de16f9ec1115;DEC-6bdcb25e282e93cce17f2eb5	nombre_archivo_exacto:rec_presupuestal_cntaippdpe2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-029dabb57ebe0b29b26dd320	ACT-0fd555c235db077d64276e0c;ACT-6f52bd1dae2f59008d63ad82	DEC-a1f29947bc22a46b05337af1;DEC-bc33edc66093d97ae960ff69	nombre_archivo_exacto:rec_presupuestal_cntaippdpe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-69fd6c25cb7697bd6587befd	ACT-98946f174492b243cacd30e2;ACT-fadaeba5d2d148b66e98dfb2	DEC-61cc9af0a28e19d64957eed5;DEC-e7202fdf2e93aaa276b35523	nombre_archivo_exacto:rec_presupuestal_cntaippdpe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-2550e6380ca75a3f928f2380	ACT-e74e73b0fb8aa8ccaa2fbfec;ACT-e7f4f3bb9b05c139e2d0161f	DEC-036cd00734b420002f9a5dcd;DEC-ef3508ba7948cbd326ab424a	nombre_archivo_exacto:rec_presupuestal_cntaippdpf2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-12ecc8c60b4271b6bf51aa1c	ACT-21b9ba21614466d07241b731;ACT-7feb1e6a8e17e0462f8ba9c7	DEC-39314aa787c4fe1ffbb8a9c5;DEC-4733d6caa95d7ea30482b952	nombre_archivo_exacto:rec_presupuestal_cntaippdpf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3da8afc12feccc2b00b31546	ACT-2e106e93c95f89051ba45f6a;ACT-d1436f131b9781e4dff34ee2	DEC-064a9dc54e1ea9f272b65bcc;DEC-bf48abf64f61b6008d72c902	nombre_archivo_exacto:rec_presupuestal_cntaippdpf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4aa8cad2f4adb8bf0fb60de1	ACT-61901e77662e600d0affd981;ACT-85c7c9d1c8f526f0d613f6ff	DEC-2dac29440a84bfa754b5c498;DEC-910681af85e78e4445c1ec1e	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpe2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-26ea21e09bd0f1c715466438	ACT-88d146a17a059e2a7e3176c3;ACT-b3b99c13975e2130e16a859b	DEC-08987c53f9a6aab248f02f48;DEC-d36f5e1b4561a14a9bc6bba1	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpe2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-460b19a6716d51e42617f851	ACT-f994369e26e67f23e169c9bb;ACT-fc61e8c0470278581ca7fb35	DEC-d6e67514187cfc09aeb3dd86;DEC-fc8a852eb854298d34b01c1b	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpe2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-4370d3d7c6db4574237a46a3	ACT-09c624d32bfa152060bf2776;ACT-8f48525325ca5d9416101352	DEC-576adaf5db5a177cd8d59fd3;DEC-5b7d9aec9e44cbce59ef0c16	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpf2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-8ca735168a5bc599dfcf837f	ACT-53373c03d2ec97f518e272de;ACT-5c35ce8406b574a69be62969	DEC-86512c37ce178ea1f3fd7167;DEC-e7e796861e2315e75642371c	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-2a8820ff87ceaebbec73d88a	ACT-2382c032f1ca81a75476d716;ACT-6d501b7f76a54756632db990	DEC-1c27f87213afa076ab72de7d;DEC-f5ee752c9c1f05bc0cb52f5c	nombre_archivo_exacto:rec_rev_acc_prot_cntaippdpf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-660cab5adf407bc8906d151c	ACT-0d00fb7284abec3728406867;ACT-3c9be09e53562c503fa6bba5	DEC-0d232d328ac702c423c72de3;DEC-5856584ff8a713b45af12103	nombre_archivo_exacto:rec_rsu_cngmd2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-ae0ad19545f8102c2961b44d	ACT-02e068319e5167e527f16df1;ACT-b2de6e898f76280f5dbf4485	DEC-67c4678ede164be0a253074f;DEC-9d133c81167e12657e7f378a	nombre_archivo_exacto:rec_rsu_cngmd2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-847b997f83bd26efba739619	ACT-b2ac1d34d7cea250dd303931;ACT-ea584fb2dfb8b1a408cd5a31	DEC-26cceecaa4f7117942bd2e55;DEC-929e2ce92f2a45e9691f58e5	nombre_archivo_exacto:rec_rsu_cngmd2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1cac6822df6f1e9cc4772ac6	ACT-a0b1e5535871355607ac126d;ACT-ea4d242427f6d362e67c1aa4	DEC-47253c33be24dd8a6410516e;DEC-486cfaf25a86aad7ad460024	nombre_archivo_exacto:rechum_admongest_cnijf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-47825758cc30fdc4442b29f1	ACT-3b90440e8d92b533e7715bd9;ACT-c55d75e2b3c318bc9d752adf	DEC-61a50af737177c66368d8b6a;DEC-65154d00fccf97e9e8f238ad	nombre_archivo_exacto:rechum_serv_pericial_cnpjf2015_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-30eb9b48f317c834d8a0a588	ACT-4ff87c056170da302836c008;ACT-9a794605e04959e99a53e617	DEC-12bf436170bb3044788898d9;DEC-f821a89502b35b7ace23bae8	nombre_archivo_exacto:rechum_serv_pericial_cnpjf2016_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-f6efb3112b0f48e73f6af063	ACT-41f98456ede8274bc857c0c9;ACT-e88c1fd419af888ccd24f693	DEC-4bc43dac9a5da2f0051be50c;DEC-7936d8030a8cb0eec65c37af	nombre_archivo_exacto:rechum_serv_pericial_cnpjf2017_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-1fc95c9e7d9c7c66a889053d	ACT-e80f331d704c88a777d802be;ACT-ef8c03ac71a7c05e6eaf8da2	DEC-72a11d801371fb0d3f762c87;DEC-bef55800ba473c90688e34c1	nombre_archivo_exacto:rechum_serv_pericial_cnpjf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-b1fa92de686c61df50f9774a	ACT-183ef5b519761a86f15c5428;ACT-b743efea98efcc419261dd97	DEC-58383e2d1e5a08d7f7861f05;DEC-8bcef8403e74d599377f09d5	nombre_archivo_exacto:rechum_serv_pericial_cnpjf2019_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-6416de4cc0a2301789ee5c9d	ACT-05f740ae2dddc3d676b054bb;ACT-1221be8013431025c06d63fa	DEC-1af588a6a45bcbdb67b615da;DEC-95ee9e2874df15afafb31afb	nombre_archivo_exacto:recons_var_15ymas.pdf	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-3c8eb28578018cec19b773bb	ACT-6e4b390c01a0c027bf30ad8a;ACT-8dbbd357c62ed2e6a8ef5f50	DEC-7b241ffa89f10d2e1e0c07a3;DEC-a7032ca77500c0f646c12dbd	nombre_archivo_exacto:recons_var_conapo2010.pdf	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-9c0910e2dd2470f15f72cd2c	ACT-a76527dc0023c9be73a419a2;ACT-efe1d26b50c19e3e320e9d71	DEC-08dbb45c74dcbda503e37629;DEC-a060d1494e25250f7314c91a	nombre_archivo_exacto:reconstruccion_eness_2017.pdf	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
CREC-5751e50fa28208b7c01e3b97	ACT-c268084f091d58f54e1ff020;ACT-d5c8382f6fec5ffb88d18ea1	DEC-a0851d74ad4830546fe85d4c;DEC-f70c9faf4dce400ca5d412bb	nombre_archivo_exacto:recpres_accprotdatos_cnijf2018_dbf.zip	Coincidencia nominal sin join estructural suficiente	Hash idéntico verificado, identificador oficial inequívoco o vínculo catálogo-entrega con contenido	PENDIENTE
