reporte_id	record_id	record_sha256	batch_id	batch_sha256	payload_id	representacion_id	sha256	objeto_logico_id	grado_inspeccion	afirmacion_tipo	objeto_tipo	localizador	descripcion_neutral	frontera_inspeccion	estado	privacidad	fecha
RPTC-B2-b8876469146ef145a848808a5178ec402bc9b3453372d10c8cd564db8ce8dfa9	E2R-fb0483765e536a081483e2f4cf0d21a549cfd76340d14904a51068bdd21417bf	64a1503bf75eaabc710c6a237749794277cd69ce48ee5602ecd1801f1490370b	E2B-72c032ce63a31d3c3be04781f78ea04542ca309e1e7f4d8f16b3a2448692f92c	72c032ce63a31d3c3be04781f78ea04542ca309e1e7f4d8f16b3a2448692f92c	endireh_2003_bd_endireh_2003_rdata	REP-f14ed59764cc291644313ba264bbfd022fddfcb767097900e37c9f89011816d0	7acbdf50d043bf171eb0f6449c83640ac993bb802e56a8e7f3de6a9362b8eea9	OBJ-B2-3d1e16c45ed72c98fafd78366df1f498f1469e59a1e20e80cdd372fa12a5af57	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=10:bd_endireh_2003_rdata/endireh2003/leeme.txt!/contenido/documento=texto	TEXTO; objetos=1; muestra=E2R-fb0483765e536a081483e2f4cf0d21a549cfd76340d14904a51068bdd21417bf	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b88f33446b657a966b28b0875431dcca29136b86a3e1987a199ad126d857adde	E2R-71458a4a3d3b4fc36d3b68542c8436afe1eaab15147dae75dffefc714a48d4b2	53a79fd12220b16b819ce69496cf6fdf1a1855b3e7e98f90aa96c61862e37310	E2B-4ba756c77e53da315bdf95e72f3010278f03a6c7e8c009541f9e81567bdf7cf9	4ba756c77e53da315bdf95e72f3010278f03a6c7e8c009541f9e81567bdf7cf9	conf17_r1_1_paa_componente_subsidio_ganadero	REP-ab90e120b01e0b007c16dc489eebac2eed5ccc91012558680878cbfe49c3f147	ccba2019639ea15b9f7cdc47acdfca8cae38dd0737c7a6b21acc496ebf0ccb4f	OBJ-B2-68c348da5baef1fa923d7d7c07f60dcd08c93902ede5006595ff63bb240b9e79	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	tabla=raiz#columna=6	COLUMNA; objetos=8; muestra=E2R-71458a4a3d3b4fc36d3b68542c8436afe1eaab15147dae75dffefc714a48d4b2	encabezado/esquema y conteo completo; filas no persistidas	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b8967dd0c2b391741d3e96f7f9292f050f4875fdcc6163df5590329714dd69cb	E2R-7d343695fed6f6d81d1e26941e380b3b5d4ae26d717c06d9627a2589576e5b66	7a53d7378ae99b80e981be973c5ef2dbe24bdd2500b535b8b8fb4adb863f1e9b	E2B-b35d7a5c944e6da7d2d6d290e729fa6b0f6be174592617814a3ae747a21aef73	b35d7a5c944e6da7d2d6d290e729fa6b0f6be174592617814a3ae747a21aef73	inegi_encoap_2023_csv	REP-f83caa7f69b10c62a6a53b0f7019136baa1be8d7b231ae4175024365618c83bb	04d31a66a3c5122dc31858097ecb06a79a1b3d46eb2395fb6a62095f340eb108	OBJ-B2-2593099b1149cd7aa7dc599f5e961add3332bd9bb5be79d397a5f328615b44da	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=3:TVIV.csv#/contenido-tabla	TABLA; objetos=3; muestra=E2R-7d343695fed6f6d81d1e26941e380b3b5d4ae26d717c06d9627a2589576e5b66	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b8e5cf5978a7a3cb107ff4087cd164771d011c4a2e7427a45cbe0f90d622e74b	E2R-2f74da8410d4ae04ff8462b5edf0a7f5bea44071459bcea2cf5bfb5706d4799b	5267de3a8bb5640bc9df388f1cb8091515941699523c83246b5821e3eedffa15	E2B-b9c018107212db97f982e6e289bc00ee30a8e4a9d7d5ee1d6ef16367c76e984b	b9c018107212db97f982e6e289bc00ee30a8e4a9d7d5ee1d6ef16367c76e984b	za5900_mr	REP-1b785c229712cc9fc9ae03a6da1d6fe08839d404ef904dd53db5a8fa649382cf	d191e7c2967f52ca18004130038cda7c297d7a81b5a6233d74cb52739d908744	OBJ-B2-860e7c677a2938901fedf09a078752fc5ad15142feec2bd74f8cfc119b1dfa5e	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=38#linea-estructural=21	[REDACTADO-PRIVACIDAD]; objetos=2301; muestra=E2R-2f74da8410d4ae04ff8462b5edf0a7f5bea44071459bcea2cf5bfb5706d4799b	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b92b64839dc952e7a55f5924cbfec63d4e1644224c53edff6d0c91887c360788	E2R-42a9df8036f2b86fb0be8f5fd4f651f94ade12f4a0a64bfcfcddceb8a40bb7d0	39a614186c81467401fbfa62087fe1d1d127ed54583a771f15f236c60d54bcf3	E2B-01e5937d9e66eb4ce5fb89afba8bb8df611abf9d72833ac40e061e76d394dd92	01e5937d9e66eb4ce5fb89afba8bb8df611abf9d72833ac40e061e76d394dd92	enif2021_csv	REP-fd9ac094289cd2d3f96bb1c5bd05287caa3f6363976a7a0f6bff379aef89219e	0f314fa3733b4b5519486ed4015fca1c9e0864840bcd5944aa7de27796fe5cd9	OBJ-B2-6e52d3f3db0372b7235cf0704abd460c1559a071ab2437923fded4f9cedb9ea0	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	zip!/miembro=224:conjunto_de_datos_tmodulo_enif_2021/catalogos/p5_8_07.csv#/contenido-tabla#columna=1	COLUMNA; objetos=1187; muestra=E2R-42a9df8036f2b86fb0be8f5fd4f651f94ade12f4a0a64bfcfcddceb8a40bb7d0	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b94874be3b7328f08d172c4cc22e8496c6d34abd76e8ba3a5be140482516662e	E2R-97a7de12da4e5438168e36f3f710221f72359ffd797f4f65c368ee1c67701908	25e74038dc0d5da6291de8f837142073de23bec82c66c3d2ae06e4dc1fcb25a8	E2B-946be95e0fef0ed11653cebf501c453856b35fbea080abbe874c31cb0a2e0d46	946be95e0fef0ed11653cebf501c453856b35fbea080abbe874c31cb0a2e0d46	enif2021_fd_zip	REP-d9cd4710c1292461b69eda1dd5896858ffbdcc408ff6f99131de4f9e53c4d3ff	6f4e3aab705ddb6910607be15aa711eca56ef5060dcc60bc941d201ef3079457	OBJ-B2-01ea8eec1b488c800a465f64b18640999ef1f680c60ed2c5b983f2d4683d092a	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:enif_2021_estructura_del_archivo.xlsx!/contenido/hoja=TSDEM	[REDACTADO-PRIVACIDAD]; objetos=5; muestra=E2R-97a7de12da4e5438168e36f3f710221f72359ffd797f4f65c368ee1c67701908	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b94ff78dec3e33ff6d7de65f18794092789e576ba789d02f5a86d488fd79e684	E2R-936cfc9776b8d89838f9efb66a82b497fe7e391cea86d71b57b275fd576165cb	fd1dbf7031a1c8f259ca0a0338e167aef18b22771ee0a66408415079290cbb02	E2B-d29abdd7137e9155078788417c38a838d4b7ef20e98b5d73f30639fce04815e8	d29abdd7137e9155078788417c38a838d4b7ef20e98b5d73f30639fce04815e8	encig2021_csv	REP-725b32e8a899dc408d545074e35e32a8852232a353421e43bc6c346471796390	c92ea34c7c57237c49ca3d8d99382e340b5939c371ce820332876f7c4c62c56a	OBJ-B2-c477ddcb0c6fb65d660fc9f0664bdea9a22516b068f49f39424b0c0522f9f72c	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=188:conjunto_de_datos_encig2021_01_sec1_A_3_4_5_8_9_10/catalogos/P4_1_2.csv#/contenido-tabla	TABLA; objetos=448; muestra=E2R-936cfc9776b8d89838f9efb66a82b497fe7e391cea86d71b57b275fd576165cb	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b9667b717b680453342eff202e5f14a5a47444f3c09ecf69c81e77265ea2b48a	E2R-316c435008c02c8a9f46aabf2d51e5bce9f4274e1754e872edc25a0f6b33b041	c8e85e63dbf0cb5b2aa7b26efb5e1be4f01d73bc7b2a7a144e1bdbaf91d1e025	E2B-5464def3c9d26c2db2714df524f2f18acd382e139276a5f4489ae960a4905b16	5464def3c9d26c2db2714df524f2f18acd382e139276a5f4489ae960a4905b16	enaproce_2015_ejem_base_micro_ciega_csv	REP-12281885cdf06156baf52a1ac9e99efd9a2fd82853dcac9f194fe19cf5808b97	01aafb888b447badb8506ef6cf7562a885a69c666561e61fccd178903d758623	OBJ-B2-42dad9d516fe41eb6be5c34e3c2541074e459160189a0e4dc3b452b3e637cc82	E2	RESUMEN-NEUTRAL-COMPACTO	TABLA	zip!/miembro=1:ejem_base_micro_ciega.CSV#/contenido-tabla	TABLA; objetos=1; muestra=E2R-316c435008c02c8a9f46aabf2d51e5bce9f4274e1754e872edc25a0f6b33b041	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b97accd372329b65c773b6fc61cc71a01587fe8d18bfe8e1d67937e745812afa	E2R-8328f035468d91ebfc97cd45233f2dacd7d76aaaa8b4395fc575a40f576cde01	e2de6a2075bfe8534b2889996405ff047294ddd45581710f3ff42dd6876661c2	E2B-6bd5347a8f7344d62a45b8653312053c3d1e332b494517746d6f7db76c2f09a0	6bd5347a8f7344d62a45b8653312053c3d1e332b494517746d6f7db76c2f09a0	enoen_2022_1t_csv	REP-8f886ee2ceaa846c2cacb8aa50fa93ec269002718ce15f44a60e66e0278be44c	7b91b51494239d5c0458fada84872e1745e4115c8e924be7511fc5a0d1c48ca9	OBJ-B2-e7da7470ced100d2936c03fa5172abc0f25bdfa3464f6f8657498e3531e0bc73	E2	RESUMEN-NEUTRAL-COMPACTO	COLUMNA	zip!/miembro=136:conjunto_de_datos_coe1_enoen_2022_1t/conjunto_de_datos/conjunto_de_datos_coe1_enoen_2022_1t.csv#/contenido-tabla#columna=77	COLUMNA; objetos=1290; muestra=E2R-8328f035468d91ebfc97cd45233f2dacd7d76aaaa8b4395fc575a40f576cde01	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b9c4e5f4ccff6c8eebd84e32e4798696fd25c87ba814de66ef84d644148e119d	E2R-e39bb6d620634198619d2be9eddf3e312b36fa777ef4f3a056105b477a093723	f5577664a7ee47807771c2c301d14b2dec49b49cf64ab217903a2edb043a830f	E2B-7abe4168793ef30a763d75c93ad586e8490dde1f4c3dfa2d3304467fb69d3dc9	7abe4168793ef30a763d75c93ad586e8490dde1f4c3dfa2d3304467fb69d3dc9	enut2019_bd_csv	REP-977cface03f4eaf1d3e7ae4f4c10a91b0e425161a8185715a7fd76f8b09a5ef5	d3da76a02cdd36229ab8d744a951b18b545e261959d9b8f1ca1161591bd5856d	OBJ-B2-6eaae39bcfb8808147c19dd9a196a2972f4993c23d37cd2c5e7c974c1c0c8005	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=7:enut_2019_indigena/	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b9d690ec5f3d6723041b2ca2251b830cda52ea0f343cc1a285e3912d80ee2e81	E2R-82ec2fd8316a1f5e084f56795f32710b732c3c2346c94ef3a4c9692bda637267	350c221dca6deb317a8c635fd6af738c70dd9cf43c3fe956d62aa955198c9818	E2B-7b39cebb55004df2b3b8a2454c64210393f809daa24312790526d9b7341d5498	7b39cebb55004df2b3b8a2454c64210393f809daa24312790526d9b7341d5498	eder_2011_eder2011_bases_dbf	REP-9a28478a99a81513e6d34ec9fe6f2ddf453b3ec7088a78d9a68471cd24a223be	c6f9f0a55c48bada7455d21fe70c415d7593bfd1517d7f508105df44db1fe82f	OBJ-B2-03cdc14cdf9f2aa77aef70ea2a847fce9760b79dcaf2b889b952fc470af420f2	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=1:eder2011_antecedentes.dbf	[REDACTADO-PRIVACIDAD]; objetos=2; muestra=E2R-82ec2fd8316a1f5e084f56795f32710b732c3c2346c94ef3a4c9692bda637267	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-b9d7505b5cb16698d282b367dccdd4d1bbb8ad565f2fb3448c4243bb3d786715	E2R-0a6ed7c51a15a979fdcaca5495942eb21dc0c95c77fdf9b7b20d3023e15b8ba6	7c17b1a8d4e96575f78f3d9e5a07571c928f0ae4f46f501f7f6e99602847f24b	E2B-293c2d226995a5aa81a3cbf96a2843fda74f6008fdd399b9b29f3be58dbd4b92	293c2d226995a5aa81a3cbf96a2843fda74f6008fdd399b9b29f3be58dbd4b92	NO-APLICA	REP-cb8ad3501f66ead2afd322afa7ae1a74afa53f5b0501178bab2652579ebb3c81	62d6fd429bce53dd3f7c1c3c7a5e329f6b5764ea8d46cf98e93178816b3bffd1	OBJ-B2-7b23638fd081a5bed8e149597ba57c9c479bb956f933dd40f9451661247872f9	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=2:leeme.txt!/contenido/documento=texto	TEXTO; objetos=1; muestra=E2R-0a6ed7c51a15a979fdcaca5495942eb21dc0c95c77fdf9b7b20d3023e15b8ba6	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-b9dec60d50546692ce7d7117d1547fe6dfb04f397ce479b8255ef454b2144c37	E2R-0a9f9c8ca425721652fe6f2445391911808e4c305652996f5bc8336a097d734d	5ed7f811f99d87662cd9775825ef3778016b1bdd97e53232bcb006bffe54de00	E2B-24a37c625c708c46af9d16da0332987f3048b4de835af5fd6f7adc0b35cdd06f	24a37c625c708c46af9d16da0332987f3048b4de835af5fd6f7adc0b35cdd06f	encig_2023_encig23_base_datos_rdata	REP-80f14966db975c6fd8f2bbc16e5e3dbfb1040533af794a0d7b4a1f9fcee6a31a	6b16471bc765ac92e1903db3b1bcd5ca0247b59d007b151bd8762488171c09ef	OBJ-B2-27f44758093b27a654cb7dea10d04ba427ebf0564912bdaf2c69b24f8173c13d	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:BD_ENCIG_2023.RData!/contenido	[REDACTADO-PRIVACIDAD]	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-b9ed0e8d08dd9001e256f6e0617d1ee35bfc5e690706f573d1de09a3e8205616	E2R-741b7a7d48206ca7aa02c8067f5d4e4df1459ee641a0b4cd3662a60e4b4c2f11	d674c31bdb205d1be4cb2de23212cd57ec8654a4d26d1eecc97108766153f581	E2B-1d1f346dd25fa4ac2d14fe93f2a7f546e3409f19c5573af9229aa4a1525850a3	1d1f346dd25fa4ac2d14fe93f2a7f546e3409f19c5573af9229aa4a1525850a3	envipe2024_csv	REP-15a0ea2e77016aa8e1cabeb7b230a7434a8b1f33e2f52b7de4e883bbe9975bd2	90776b2fab6e3666dad1cb5f5f3eb7d6a7699dbfefd4f8f04f07fb01e61a6fb2	OBJ-B2-2da344cdee4ac9d9650fbc2076f16544c7086a00cde190356a54a0bfbd3f9603	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=498:tper_vic2_envipe2024/catalogos/ap6_22_6.csv	[REDACTADO-PRIVACIDAD]; objetos=209; muestra=E2R-741b7a7d48206ca7aa02c8067f5d4e4df1459ee641a0b4cd3662a60e4b4c2f11	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-ba2036d42cd0313f07fea9ad0132553926aa655d08ef07cb288b44a4b60cfe15	E2R-652145f12cd28a86096024b0e11c383a7c1787197e90dc38e78cddc4a3ac21e6	be3d80a9fd49c2f42638fe679e1a8f2c5cfc20f390ab4ffac5b5d1b1d88f3493	E2B-293c2d226995a5aa81a3cbf96a2843fda74f6008fdd399b9b29f3be58dbd4b92	293c2d226995a5aa81a3cbf96a2843fda74f6008fdd399b9b29f3be58dbd4b92	NO-APLICA	REP-cb8ad3501f66ead2afd322afa7ae1a74afa53f5b0501178bab2652579ebb3c81	62d6fd429bce53dd3f7c1c3c7a5e329f6b5764ea8d46cf98e93178816b3bffd1	OBJ-B2-ff82222915bd1030c82d97183ef88ddae0f1d845cd0a5ef6b7e5a17bed9a4cd2	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:DescargaMasivaApp.exe!/contenido	FORMATO-NO-SOPORTADO; objetos=1; muestra=E2R-652145f12cd28a86096024b0e11c383a7c1787197e90dc38e78cddc4a3ac21e6	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-ba3652e006027579442ce78f12a355a9cc5a0a81b7b5df75288e9863dbde2e5c	E2R-110c07c2755adf380bdf3efde38e598abada18c6e8596a32c79faaf7a3b1d45a	7b44e8893a8567c5bc24c973f7ae5dda674dc2eaac9eea441469e58a6ac41390	E2B-51daa57ecb3ba9c4782985564d42cd0a08e3c047bb12b26c9aebc342350a57ca	51daa57ecb3ba9c4782985564d42cd0a08e3c047bb12b26c9aebc342350a57ca	za6980_v2_0_0_dta	REP-35dbe73dee4089ea575a15a639ce6e44597f286ceffc1d6cb5350674d529f482	aa3bfcbcc1dc20a2735e8e9d2d3d47a72d909dade66e8c4623b910965dc227de	OBJ-B2-146486fb6e03e6baca5787bf1a6eb34800c8c8752b063a1a570698cb3fbbefc4	E2	RESUMEN-NEUTRAL-COMPACTO	TEXTO	zip!/miembro=2:ZA6980_v2-0-0_missing.txt!/contenido/documento=texto	TEXTO; objetos=1; muestra=E2R-110c07c2755adf380bdf3efde38e598abada18c6e8596a32c79faaf7a3b1d45a	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-bae608f2aa74add6697400ca913d7a0aafb8a5da693c3f04cf2c2644930da0d7	E2R-ef24044af697e834faa774409bc8ee4a46cb3498fc8dad29c46d8e580142014c	ebce70088eccc75f6e391388f0ba427d9b6bdd54d52782101048b66c28c0694d	E2B-ec5d3d8f8e914b196601c9ea01163965d03edceb53cb75b3ca80669d2d9f5d0e	ec5d3d8f8e914b196601c9ea01163965d03edceb53cb75b3ca80669d2d9f5d0e	envipe_2025_bd_envipe_2025_dbf	REP-bf80c3b0c2e21941b1c56dd6aa0312cad87b2dc5bc2786c83b5ba4234498258c	e83c22c5d08b9adcb6b77ecbf7086db479e39d7186a886b72b12b338335e4f91	OBJ-B2-5b2281292cb4d38e110fbc0a6714bd902818c145f51e702f06a003358594e2a7	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=3:TPer_Vic1.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=6; muestra=E2R-ef24044af697e834faa774409bc8ee4a46cb3498fc8dad29c46d8e580142014c	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-bb0a84f123829dc83f3ec0dcea894495cce6b069f9f73f5086cb449176cb0934	E2R-c8eba7e6b36394760af09021638e127348aa28071877ef0b1d781f0dbf7279e8	59d1588d83a7bbe1ed912a33d5bb342d1186e80331400f46462bd3a21b72afd6	E2B-4beb4caa9321ef93588a0ad60fb07c798783de5e70ffd593335dc087bedebed7	4beb4caa9321ef93588a0ad60fb07c798783de5e70ffd593335dc087bedebed7	enoen_trim3_2020_trim4_2022_documentacion_zip	REP-9561f337c981a7361a71b34b988d4318f1ef4631779a53f2aa5f6412a998f274	2a25ab364e282cf1caff5a45b29ba104a26a38d7fda88fe1720b89ae299f7ed1	OBJ-B2-4a4bd96b36004a2ad8ce045a911a3d6562371a58931c7b31fe41abc1d3afd064	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=10:1. Presentación resultados/Mensual/2021/	[REDACTADO-PRIVACIDAD]; objetos=60; muestra=E2R-c8eba7e6b36394760af09021638e127348aa28071877ef0b1d781f0dbf7279e8	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-bb5ec687e1aa3c3d25ac9eab1958e61f816a68d75ff200bf55a7cf3c1507a4d8	E2R-35b8751d0b19b8e005c79f1b2539bf54bcced7060f01606ba35473005a316ec1	d29fb0446eea7e6df03cfd28ac350ed34c6b453a7c287dccb7df48862e4dd34c	E2B-ce325f17be33da8795f46ad6fc532c267499ea3fbf0983a58eb00dd7623383c2	ce325f17be33da8795f46ad6fc532c267499ea3fbf0983a58eb00dd7623383c2	descargamasiva_3072026_105543	REP-16fe638724ac69259d996eecc8b91b5e4d3fec5e50a833f617c8c84b24d33f26	cbcd416a843f0a17419fb4c5be64800540c37dc2b575c69862a87f16de04e0d6	OBJ-B2-d17c38aa56f72b2eec29ab93912009180e95ee8cc2db7818aca326090254c7c1	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:DescargaMasivaApp.exe!/contenido	FORMATO-NO-SOPORTADO; objetos=1; muestra=E2R-35b8751d0b19b8e005c79f1b2539bf54bcced7060f01606ba35473005a316ec1	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-bb6c3b6712e6154024107effa7d110b19d4c06aaffff81e9933a319beb454dc9	E2R-06baf8dac311b0311e6a4d690c49f74087b6c97cfcb1114bfec28ebb4a057e85	574996d426eeb710a8d4b26f3268e7b9c56c431b63f896811d430041887c4c6e	E2B-d442579386aa6ac62566f54f7055a81b86420da64f75adaade8675773b1cc300	d442579386aa6ac62566f54f7055a81b86420da64f75adaade8675773b1cc300	za5900_bq	REP-3173a5317939c73ae89d059aaa394b17364b7733566a3d5cb15b2e08ce078a33	434dd01051c416f5379489c5bd8a368b5e561ecd89e6e9a1b96b3568fa2f36d0	OBJ-B2-c9abf2f1fd3e09c9f1affff5d23baaf42df2f264cf325c0f098845a4186c02cc	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=17	[REDACTADO-PRIVACIDAD]; objetos=17; muestra=E2R-06baf8dac311b0311e6a4d690c49f74087b6c97cfcb1114bfec28ebb4a057e85	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	DEPURADO	2026-08-17
RPTC-B2-bb9282ddfc1b1a1b2c67266e3dfc0f11e14f4fe664b926c3bb6784985fef3212	E2R-99d233de5b0c67fe1cd68e80a11911bda94caa244e511d1c75c7f17f426b76cc	189f7ca85e3b8d5c3924430bc2091162821765d8e011793fb1f6cbe4d0a15f7b	E2B-3ceee17a984eacdb16846bcabc488bb1c37823daba1f4534409044c014a0ed40	3ceee17a984eacdb16846bcabc488bb1c37823daba1f4534409044c014a0ed40	encig_2023_encig23_base_datos_sav	REP-3e4295f2ba2fc792c009bbd3a6c93e42a06250f2d661adde41528f8d128a5c28	b4e01a08e1f1f71333df5978210ddeada744ef80bb56c2b380a43c962b173e89	OBJ-B2-28e9bc22e20e04504c7cd6eec8342c8e2ae666459a7faaacd5e63a5becfc7b8f	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=4:encig2023_03_sec_6.sav!/contenido/tabla=sav#extension=3:subtipo=11	[REDACTADO-PRIVACIDAD]; objetos=30; muestra=E2R-99d233de5b0c67fe1cd68e80a11911bda94caa244e511d1c75c7f17f426b76cc	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-bba6cf0f2c990231b6af5abb8e6764ccd059e32aad3b1c6d5d74c37e07e1a6f3	E2R-1c7892a1939c9c9da3a9795b71fcfad153914b99f4661f646605691568c6f069	8f24d504174e1861d092bf15c3d18b15662b827c2fda62e1116183265f701026	E2B-e981340d2baf384b5393fc212f5bd8fc06d4ca7afa74b797da3d265b279db2b4	e981340d2baf384b5393fc212f5bd8fc06d4ca7afa74b797da3d265b279db2b4	r2_1_ecco_reporte_se_2023	REP-266beb52835ee0d27f087727a84c45b11757808df7ba68d51b802daa0f516fa6	ec47822d2a7b08327eebc70d4cb9bb1da947b04ca565c55768958b1243b866ea	OBJ-B2-82bf984ad0157ad7af9759f009c679c307fb6815e7792a316f881457ae72067d	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	pagina=27#linea-estructural=12	[REDACTADO-PRIVACIDAD]	todas las páginas; texto no extraíble se declara por página	E2-COMPLETO	[REDACTADO-PRIVACIDAD]	2026-08-17
RPTC-B2-bbc3599f59441e34bcdc34c4fc224c76c222203ecf6e3e2a8a8082a21ac40869	E2R-50803bbe675cda45f03301cb908b66c73b128ab36cdabaab7f9727e73ff3e639	80c2805908252355f8158a5bbffaf4413e55272d55746f0a5b6d19abfb0b58ef	E2B-7ea0a9d87ea8141b96c47598ce184322ac71b792aedbd0a868b751e3b38cbb32	7ea0a9d87ea8141b96c47598ce184322ac71b792aedbd0a868b751e3b38cbb32	engasto_2012_lugar_compra_dbf	REP-1f66d3b7ca99d2479ae8ae20cd157d8e2c386035688cd2e4bec3d44d729d9882	b0b646ee6585ed4606432df6b0480317b8a4e51adefb596a26d5fb2ef179542b	OBJ-B2-05e2962303d1ff3dfcf9df162854e909a7e64f8ace36f53e286e7f3319fbf376	E2	RESUMEN-NEUTRAL-COMPACTO	FORMATO-NO-SOPORTADO	zip!/miembro=1:lugar_compra.dbf!/contenido	FORMATO-NO-SOPORTADO; objetos=1; muestra=E2R-50803bbe675cda45f03301cb908b66c73b128ab36cdabaab7f9727e73ff3e639	contenedor y miembros completos; anidados hasta profundidad 4	EXCEPCION-ESPECIFICA	DEPURADO	2026-08-17
RPTC-B2-bbc72b40aad6ccd6369858b5b7c1813795083b2bae413b39ea39f4bb5a11d372	E2R-afe15030a593f38266d72bebae349053fbce019ee5b3468cd1c9d7d2e245981a	8848102b6df9e05097e225112452c131e9258fd10e2e19877e215aad5852221b	E2B-5eb7b3997951183a1750c6f2f5796124066e0c2832573ccd8e1604dddeb0352c	5eb7b3997951183a1750c6f2f5796124066e0c2832573ccd8e1604dddeb0352c	edr2024_bd_dbf_zip	REP-89c7a499fa18268ccfbd6161b8383c64d48ae37185081267618559fb01d82aac	a8acb8f0f5aab9d06bf50e55db0f1c2de3e3c32597e0f0aa7c62d0530c17ee3b	OBJ-B2-b6dc375da8e814b0040d41792b268abe371092edc3d02b950dc28e105195c83b	E2	RESUMEN-NEUTRAL-COMPACTO	[REDACTADO-PRIVACIDAD]	zip!/miembro=12:PARENTESCO.dbf	[REDACTADO-PRIVACIDAD]; objetos=5; muestra=E2R-afe15030a593f38266d72bebae349053fbce019ee5b3468cd1c9d7d2e245981a	contenedor y miembros completos; anidados hasta profundidad 4	E2-COMPLETO	DEPURADO	2026-08-17
