id_manifiesto	archivo	raiz	tamano_bytes	usado_para_declara_uso	necesidades_que_lo_citan	tsv_de_apertura_que_lo_toca	estado	universo_declarado
mociba_2015_mociba2015_fd	mociba2015/mociba2015_fd.xlsx	data_raw	292304	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2016_mociba2016_bd_dbf	mociba2016/mociba2016_bd_dbf.zip	data_raw	1251420	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2016_mociba2016_bd_sav	mociba2016/mociba2016_bd_sav.zip	data_raw	2845571	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2016_mociba2016_fd	mociba2016/mociba2016_fd.xlsx	data_raw	149330	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2017_mociba2017_bd_dbf	mociba2017/mociba2017_bd_dbf.zip	data_raw	526927	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2017_mociba2017_bd_sav	mociba2017/mociba2017_bd_sav.zip	data_raw	1043304	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2017_mociba2017_fd	mociba2017/mociba2017_fd.xlsx	data_raw	115580	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2019_mociba2019_bd_dbf	mociba2019/mociba2019_bd_dbf.zip	data_raw	543734	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2019_mociba2019_bd_sav	mociba2019/mociba2019_bd_sav.zip	data_raw	389231	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2019_mociba2019_fd	mociba2019/mociba2019_fd.xlsx	data_raw	195143	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_bd_csv	mociba2020/mociba2020_bd_csv.zip	data_raw	1184107	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_bd_dbf	mociba2020/mociba2020_bd_dbf.zip	data_raw	1757737	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_bd_dta	mociba2020/mociba2020_bd_dta.zip	data_raw	1036646	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_bd_rdata	mociba2020/mociba2020_bd_RData.zip	data_raw	1292082	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_bd_sav	mociba2020/mociba2020_bd_sav.zip	data_raw	1903720	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2020_mociba2020_fd	mociba2020/mociba2020_fd.xlsx	data_raw	273223	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_bd_csv	mociba2021/mociba2021_bd_csv.zip	data_raw	1300049	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_bd_dbf	mociba2021/mociba2021_bd_dbf.zip	data_raw	1907694	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_bd_dta	mociba2021/mociba2021_bd_dta.zip	data_raw	1059137	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_bd_rdata	mociba2021/mociba2021_bd_RData.zip	data_raw	1195723	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_bd_sav	mociba2021/mociba2021_bd_sav.zip	data_raw	2130265	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2021_mociba2021_fd	mociba2021/mociba2021_fd.xlsx	data_raw	129886	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_bd_csv	mociba2022/mociba2022_bd_csv.zip	data_raw	1303159	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_bd_dbf	mociba2022/mociba2022_bd_dbf.zip	data_raw	1949398	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_bd_dta	mociba2022/mociba2022_bd_dta.zip	data_raw	1098647	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_bd_rdata	mociba2022/mociba2022_bd_RData.zip	data_raw	1227243	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_bd_sav	mociba2022/mociba2022_bd_sav.zip	data_raw	1838006	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2022_mociba2022_fd	mociba2022/mociba2022_fd.xlsx	data_raw	136935	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_bd_csv	mociba2023/mociba2023_bd_csv.zip	data_raw	1411045	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_bd_dbf	mociba2023/mociba2023_bd_dbf.zip	data_raw	2099957	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_bd_dta	mociba2023/mociba2023_bd_dta.zip	data_raw	1196041	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_bd_rdata	mociba2023/mociba2023_bd_RData.zip	data_raw	1236848	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_bd_sav	mociba2023/mociba2023_bd_sav.zip	data_raw	1936747	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2023_mociba2023_fd	mociba2023/mociba2023_fd.xlsx	data_raw	138846	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2024_mociba2024_bd_dbf	mociba2024/mociba2024_bd_dbf.zip	data_raw	2245140	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2024_mociba2024_bd_dta	mociba2024/mociba2024_bd_dta.zip	data_raw	1271152	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2024_mociba2024_bd_rdata	mociba2024/mociba2024_bd_RData.zip	data_raw	1341731	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2024_mociba2024_bd_sav	mociba2024/mociba2024_bd_sav.zip	data_raw	2056547	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_bd_csv	mociba2025/mociba2025_bd_csv.zip	data_raw	1541603	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_bd_dbf	mociba2025/mociba2025_bd_dbf.zip	data_raw	2268896	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_bd_dta	mociba2025/mociba2025_bd_dta.zip	data_raw	1295707	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_bd_rdata	mociba2025/mociba2025_bd_RData.zip	data_raw	1339899	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_bd_sav	mociba2025/mociba2025_bd_sav.zip	data_raw	2116403	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
mociba_2025_mociba2025_fd	mociba2025/mociba2025_fd.xlsx	data_raw	143098	sin uso asignado			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
nse_hogar_ensanut_2024_catlogo	NSE_Hogar_ENSANUT_2024.Catlogo.xlsx	descargas_mx	137855	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
nse_hogar_ensanut_2024_csv_csv	NSE_Hogar_ENSANUT_2024.csv.csv.zip	descargas_mx	83570	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
nse_integrantes_ensanut_2024_catlogo	NSE_Integrantes_ENSANUT_2024.Catlogo.xlsx	descargas_mx	138387	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
nse_integrantes_ensanut_2024_csv_csv	NSE_Integrantes_ENSANUT_2024.csv.csv.zip	descargas_mx	256745	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
r2_1_ecco_reporte_se_2023	R2.1_ECCO/SE_REPORTE_GENERAL_ECCO_2023.pdf	data_raw	2407229	R2.1 (encargo CONF-17) — verificación byte a byte de si el reporte agregado de ECCO cruza el ítem de confianza en el proceso de denuncia (factor 116, ítem 405) con nivel jerárquico (sección 5.9). Confirmado: NO — 5.9 solo reporta distribución demográfica de respondentes por nivel (52% operativo/48% mando), sin cruce con ningún ítem de factor.		verif3-variables-2026-08-08.tsv	ABIERTO-SIN-HALLAZGO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
r7_3_pub_beneficiarios_bienestar_csv	R7.3_PUB_Bienestar/padron_unico_bienestar.csv	data_raw	114046	R7.3 (encargo CONF-17) — verificación byte a byte de granularidad del Padrón Único de Beneficiarios (insumo a del RDD Pensión del Bienestar). Confirmado: el recurso CKAN público es agregado ENTIDAD×TRIMESTRE (14 columnas, 748 filas), NO nominal — corrige la lectura del barrido previo, que reportó 'Nominal (incluye nombre)' sin haber abierto el archivo.		verif3-variables-2026-08-08.tsv	ABIERTO-SIN-HALLAZGO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
r7_4_r7_5_acled_hdx_demonstration_events	R7.4_R7.5_ACLED_HDX/mexico_demonstration_events_by_month-year.xlsx	data_raw	9075	R7.4/R7.5 (encargo CONF-17) — verificación byte a byte de la granularidad real del recurso ACLED gratuito (sin registro) en HDX. Confirmado: agregado MES×AÑO (Country,Month,Year,Events), NO evento individual georreferenciado.		verif3-variables-2026-08-08.tsv	ABIERTO-SIN-HALLAZGO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
r8_1_contraloria_social_2019_2025_csv	R8.1_contraloria_social/contraloria_social_2019_2025.csv	data_raw	520	R8.1 (encargo CONF-17) — verificación byte a byte de granularidad del dataset abierto de Contraloría Social. Confirmado: agregado NACIONAL×AÑO FISCAL (8 columnas, 8 filas, 2019-2025), no comité individual.		verif3-variables-2026-08-08.tsv	ABIERTO-SIN-HALLAZGO	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
utilizadores_ensanut2024_w_catlogo	utilizadores_ensanut2024_w.Catlogo.xlsx	descargas_mx	153149	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
utilizadores_ensanut2024_w_csv_csv	utilizadores_ensanut2024_w.csv.csv.zip	descargas_mx	284328	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
utilizadores_ensanut2024_w_stata_stata	utilizadores_ensanut2024_w.stata.stata.zip	descargas_mx	424623	sin uso asignado — registro de inventario			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_asq_questionnaires	wb2661_ASQ_Questionnaires.zip	data_raw	7573363	Ficha documental (cuestionarios ASQ -- Ages & Stages Questionnaires -- por edad en meses) del estudio Early Childhood Education Program Impact Evaluation 2012-2014 (Banco Mundial catalogo 2661), candidato para N13 (cola 2026-08-12, palanca 4)			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_baseline_instrumentos	wb2661_Baseline.zip	data_raw	1706187	Instrumentos (cuestionarios) de la ola Baseline del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_baseline_report	wb2661_Baseline_Report.pdf	data_raw	1602946	Reporte tecnico de la ola Baseline del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_endline_instrumentos	wb2661_Endline.zip	data_raw	1742099	Instrumentos de la ola Endline del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_endline_report	wb2661_Endline_Report.pdf	data_raw	798886	Reporte tecnico de la ola Endline del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_year1_instrumentos	wb2661_Year1.zip	data_raw	1747196	Instrumentos de la ola Year 1 del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
wb2661_year1_report	wb2661_Year1_Report.pdf	data_raw	566030	Reporte tecnico de la ola Year 1 del estudio Banco Mundial catalogo 2661			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
za5900_backgroundvar_mx	ZA5900_backgroundvar_mx.pdf	descargas_mx	668385	ISSP 2012 Family and Changing Gender Roles IV, Mexico -- variables de trasfondo (documentacion). N13 (familismo_obligacion) candidato mas fuerte de los 3 modulos ISSP -- V27 'adult children are important source of help for elderly parents', V35/V36 provision/costo de cuidado a mayores; N12 (familismo_apoyo) tematicamente adyacente			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
za5900_bq	ZA5900_bq.pdf	descargas_mx	500702	ISSP 2012 Family and Changing Gender Roles IV, Mexico -- basic questionnaire / modulo de trasfondo estandar ISSP (documentacion). N13 (familismo_obligacion) candidato mas fuerte de los 3 modulos ISSP -- V27 'adult children are important source of help for elderly parents', V35/V36 provision/costo de cuidado a mayores; N12 (familismo_apoyo) tematicamente adyacente			SIN-DEMANDA	manifiesto.yaml+relaciones.tsv+abrir4-variables-2026-08-08.tsv+verif3-variables-2026-08-08.tsv @ dcc4f6a..5f90757 (sin cambio en estos 4 archivos en ese rango, verificado)
