# data/l3-ensanut2024-catalogos-v1_0.tsv -- ACTO MAESTRA37-L3, P0(b), COMMIT-1.
# Censo de los catalogos de valores de ENSANUT 2024 en la raiz descargas_mx
# (data/raices.local.yaml). Se lee TODO el catalogo: no se eligen terminos.
# Fuente: los .Catlogo.xlsx de INEGI, hojas "Variables" (etiqueta de variable)
# y "Valores" (codigo -> etiqueta de respuesta). Extraido con openpyxl 3.1.5.
# adultos entra SOLO por catalogo: adultos_ensanut2024_w.stata.stata.zip esta
# AUSENTE-EN-RAIZ (verificado al arrancar el acto, 3/sep/2026).
# utilizadores utilizadores_ensanut2024_w.Catlogo.xlsx       variables=122 filas_valor=398 variables_sin_catalogo=81
# hogar        hogar_ensanut2024_w_ICB.Catlogo.xlsx          variables=204 filas_valor=550 variables_sin_catalogo=68
# integrantes  integrantes_ensanut2024_w_ICB.Catlogo.xlsx    variables=261 filas_valor=2353 variables_sin_catalogo=65
# adultos      adultos_ensanut2024_w.Catlogo.xlsx            variables=843 filas_valor=3332 variables_sin_catalogo=244
# menores      menores_ensanut2024_w.Catlogo.xlsx            variables=484 filas_valor=1546 variables_sin_catalogo=153
modulo	variable_id	etiqueta_variable	codigo	etiqueta_valor
adultos	a13a2e	A13A2E ESPECIFIQUE		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a5a	A13A5A ¿Qué edad tenía cuando usó (mencione medicamento o sustancia) sin prescripción médica por primera vez? a) Opiáceos		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a5b	A13A5B ¿Qué edad tenía cuando usasó (mencione medicamento o sustancia) sin prescripción médica por priemera vez? b) Tranquilizantes		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a5c	A13A5C ¿Qué edad tenía cuando usó (mencione medicamento o sustancia) sin prescripción médica por priemera vez? c) Sedantes y Barbitúricos		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a5d	A13A5D ¿Qué edad tenía cuando usó (mencione medicamento o sustancia) sin prescripción médica por priemera vez? d) Anfetaminas o estimulantes		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9a	A13A9A ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? a) Mariguana		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11av	A13A11AV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? a) Mariguana		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9b	A13A9B ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? b) Cocaina		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11bv	A13A11BV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? b) Cocaina		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9c	A13A9C ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? c) Crack		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11cv	A13A11CV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? c) Crack		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9d	A13A9D ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? d) Alucinógenos		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11dv	A13A11DV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? d) Alucinógenos		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9e	A13A9E ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? e) Inhalables		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11ev	A13A11EV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? e) Inhalables		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9f	A13A9F ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? f) Heroína		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11fv	A13A11FV ¿Cuántas veces y con que frecuencia usó (mencione sustancia)en los últimos 12 meses? f) Heroína		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9g	A13A9G ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? g) Estimulantes		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11gv	A13A11GV ¿Cuántas veces usó (mencione sustancia)en los últimos 12 meses? g) Estimulantes		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a9h	A13A9H ¿Qué edad tenía cuando usó (mencione sustancia) por priemera vez? h) Otras drogas		(sin catalogo de valores: continua, abierta o identificador)
adultos	a13a11hv	A13A11HV ¿Cuántas veces y con que frecuencia usó (mencione sustancia)en los últimos 12 meses? h) Otras drogas		(sin catalogo de valores: continua, abierta o identificador)
adultos	a1503	A1503 Cuenta total (número de animales mencionados correctamente)		(sin catalogo de valores: continua, abierta o identificador)
adultos	a1504	A1504 Número de errores (los errores incluyen cualquier cosa que no sea un animal)		(sin catalogo de valores: continua, abierta o identificador)
adultos	a1801a	A1801A ¿Cuántas veces se cayó?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a1803e	A1803E Especifique:		(sin catalogo de valores: continua, abierta o identificador)
adultos	a1806e	A1806E Especifique:		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2004	A2004 20.4 En promedio, ¿cuántas horas al día utilizó o usa el oxígeno?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2005esp	A2005ESP 20.5esp Especifique		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2006a	A2006A 20.6 Aproximadamente, por el uso del oxígeno en casa… a) ¿cuánto gastó por la compra del tanque de oxígeno?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2006b	A2006B 20.6 Aproximadamente, por el uso del oxígeno en casa… b) ¿cuánto gastó en la renta del tanque de oxígeno al mes?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2007a	A2007A 20.7 Aproximadamente, por el uso del oxígeno en casa… a) ¿cuánto gastó por la compra del concentrador de oxígeno?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2007b	A2007B 20.7 Aproximadamente, por el uso del oxígeno en casa… b) ¿cuánto gastó en la renta del concentrador de oxígeno al mes?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2008a	A2008A 20.8 Aproximadamente, por el uso del oxígeno en casa… a) ¿cuánto aumentó el gastó por el consumo de la luz eléctrica al bimestre?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2008b	A2008B 20.8 Aproximadamente, por el uso del oxígeno en casa… b) ¿cuánto gastó por la recarga de oxígeno al mes?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2008c	A2008C 20.8 Aproximadamente, por el uso del oxígeno en casa… c) ¿cuánto gastó en los materiales como: puntas nasales, mascarillas, vaso humidificador, agua y mangueras al mes?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2008d	A2008D 20.8 Aproximadamente, por el uso del oxígeno en casa… d) ¿cuánto gastó por instalaciones especiales para el tanque o concentrador de oxígeno al mes?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2008e	A2008E 20.8 Aproximadamente, por el uso del oxígeno en casa… e) ¿cuánto gastó en otros insumos no mencionados?		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20101pr	20.10 Ahora le mediré su oxigenación 1A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20101pu	20.10 Ahora le mediré su oxigenación 1A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20102pr	20.10 Ahora le mediré su oxigenación 2A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20102pu	20.10 Ahora le mediré su oxigenación 2A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20103pr	20.10 Ahora le mediré su oxigenación 3A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20103pu	20.10 Ahora le mediré su oxigenación 3A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20104pr	20.10 Ahora le mediré su oxigenación 4A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20104pu	20.10 Ahora le mediré su oxigenación 4A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20105pr	20.10 Ahora le mediré su oxigenación 5A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20105pu	20.10 Ahora le mediré su oxigenación 5A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20106pr	20.10 Ahora le mediré su oxigenación 6A. Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a20106pu	20.10 Ahora le mediré su oxigenación 6A. Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2010pr_por	Promedio de Medición % SPO2		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2010pr_pul	Promedio de Medición Pulso		(sin catalogo de valores: continua, abierta o identificador)
adultos	a2011esp	20.11esp Especificar		(sin catalogo de valores: continua, abierta o identificador)
adultos	comentario	¿Algún comentario de la entrevista?		(sin catalogo de valores: continua, abierta o identificador)
adultos	tiempo	Duración de la Entrevista		(sin catalogo de valores: continua, abierta o identificador)
adultos	hora_fin	Hora de termino		(sin catalogo de valores: continua, abierta o identificador)
adultos	fecha_fin	Fecha de Termino		(sin catalogo de valores: continua, abierta o identificador)
adultos	otroent	Especifique otro resultado de entrevista		(sin catalogo de valores: continua, abierta o identificador)
adultos	ponde_f	Ponderador		(sin catalogo de valores: continua, abierta o identificador)
adultos	est_sel	Estrato de seleccion		(sin catalogo de valores: continua, abierta o identificador)
adultos	upm	Unidad primaria de muestreo		(sin catalogo de valores: continua, abierta o identificador)
adultos	Variables en el archivo de trabajo			(sin catalogo de valores: continua, abierta o identificador)
menores	notain	NOTAIN CUESTIONARIO INDIVIDUAL DE NIÑOS DE 0 A 9 AÑOS	1	Favor de Continuar
menores	nota001	NOTA001 SECCIÓN 1.  INDICADORES POSITIVOS, FACTORES DE RIESGO, COBERTURA DE ATENCIÓN A NIÑO SANO Y CONTROL DE DIT	1	Favor de Continuar
menores	nota002	NOTA002 APLICAR A NIÑOS/AS DE 0 A 9 AÑOS 11 MESES	1	Favor de Continuar
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	1	Preescolar
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	2	Primaria
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	3	Secundaria
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	4	Preparatoria o bachillerato
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	5	Normal básica
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	6	Estudios técnicos o comerciales
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	7	Normal de licenciatura
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	8	Licenciatura o profesional
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	9	Maestría
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	10	Doctorado
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	66	Ninguno
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	88	No responde
menores	m0102	M0102 1.2 ¿Cuál es el grado de estudios más alto de la madre de (NOMBRE)?	99	No sabe
menores	nota003	NOTA003 APLICAR SÓLO A LOS NIÑOS/AS MENORES DE 2 AÑOS (0 a 23 MESES DE EDAD)	1	Favor de Continuar
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	1	Médico
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	2	Enfermera
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	3	Promotor(a), auxiliar o asistente de salud
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	4	Partera profesional técnica
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	5	Partera tradicional o empírica
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	6	Otra persona
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	7	Nadie
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	8	No responde
menores	M0104_1	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	9	No sabe
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	1	Médico
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	2	Enfermera
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	3	Promotor(a), auxiliar o asistente de salud
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	4	Partera profesional técnica
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	5	Partera tradicional o empírica
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	6	Otra persona
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	7	Nadie
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	8	No responde
menores	M0104_2	M0104 1.4. Cuando usted (la mamá) estaba embarazada de (NOMBRE), ¿quién y cuántas veces la revisó durante el embarazo?	9	No sabe
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	1	Médico
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	2	Enfermera
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	3	Promotor(a), auxiliar o asistente de salud
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	4	Partera profesional técnica
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	5	Partera tradicional o empírica
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	6	Otra persona
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	7	Nadie
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	8	No responde
menores	m0106	M0106 1.6. ¿Quién la atendió al momento que nació (NOMBRE)?	9	No sabe
menores	m0107a	M0107A 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los síntomas que se manifiestan cuando hay complicaciones del embarazo?	1	Sí
menores	m0107a	M0107A 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los síntomas que se manifiestan cuando hay complicaciones del embarazo?	2	No
menores	m0107a	M0107A 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los síntomas que se manifiestan cuando hay complicaciones del embarazo?	9	N/S
menores	m0107b	M0107B 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los métodos de anticoncepción que puede usar después del parto?	1	Sí
menores	m0107b	M0107B 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los métodos de anticoncepción que puede usar después del parto?	2	No
menores	m0107b	M0107B 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los métodos de anticoncepción que puede usar después del parto?	9	N/S
menores	m0107c	M0107C 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los signos o síntomas de la depresión o ansiedad postparto?	1	Sí
menores	m0107c	M0107C 1.7. ¿Durante el embarazo o la atención del parto de (NOMBRE), algún personal de salud le habló sobre… Los signos o síntomas de la depresión o ansiedad postparto?	2	No
