id_afirmacion	dominio	report	estado_hoja	existencia_documento	pieza_o_razon	instrumento_ola	propietario	prioridad
ASTRA5-U0-JUV-020	PAREJA	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Fuente comercial sin diseño muestral probabilístico sobre la población mexicana y sin metodología pública auditable; no hay instrumento del corpus que la sustituya. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	ninguno del corpus; dato comercial de Tinder, no identificado como documento específico	ASTRA5-MESA-GENERO	4
ASTRA5-U0-JUV-021	AUTORIDAD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Berkeley Institute for Young Americans, 'Cultural Evolution' (Erin Heys, 2024) — no en el manifiesto de este proyecto	Berkeley Institute for Young Americans, 'Cultural Evolution' (Erin Heys, 2024) — no en el manifiesto de este proyecto	ASTRA5-MESA-AUTORIDAD	3
ASTRA5-U0-JUV-022	TRABAJO	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Deloitte Global 2025 Gen Z and Millennial Survey — no registrada en el manifiesto de este proyecto	Deloitte Global 2025 Gen Z and Millennial Survey — no registrada en el manifiesto de este proyecto	ASTRA5-MESA-JUVENTUD	3
ASTRA5-U0-JUV-023	AUTORIDAD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Ningún instrumento mexicano del corpus recorrido pregunta directamente por aceptación de jerarquía y exigencia de justificación a la autoridad en el mismo joven (se buscaron 'obedien', 'jerarqui', 'autoridad' con resultados irrelevantes al constructo: quejas ante autoridad judicial, denuncias, no actitud hacia jerarquía). No se identificó instrumento tras este recorrido; no equivale a imposibilida	ninguno mexicano identificado en el corpus para esta pregunta específica	ASTRA5-MESA-AUTORIDAD	4
ASTRA5-U0-JUV-024	POLITICA	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	publicación original de Consulta Mitofsky (mitofsky.mx, posible archivo/hemeroteca 2024) con el desglose 51.4% y su denominador exacto. Regla 4: WebFetch directo a https://mitofsky.mx (24/sep/2026) confirma que el sitio existe pero su contenido actual (2026) no incluye la cobertura de la elección 2024 ni el desglose 51.4%	Consulta Mitofsky, estudio post-electoral 2024 (publicación original no localizada)	ASTRA5-U3	3
ASTRA5-U0-JUV-025	POLITICA	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	ADQUIRIR	NO-ENCONTRADO-DESDE-CAJA	cita exacta del report: 'encuestas de salida ubicaron el voto de los de 18-29 en torno a 57% por Sheinbaum, 22% por Gálvez y 21% por Máynez	no identificado (organización no especificada por el report)	ASTRA5-U3	3
ASTRA5-U0-JUV-026	POLITICA	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	latinobarometro2024_bd_stata|469a94c55395b36c4d1f013851a7e79d0619620640a64653eca79afce21f5e97|raíz data_raw; U0 no abrió microdato	Latinobarómetro 2024 (en corpus, microdato Stata); ola de comparación previa (no confirmada en corpus)	ASTRA5-U3	1
ASTRA5-U0-JUV-027	POLITICA	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DOCUMENTACIÓN-SOLAMENTE	NO-ENCONTRADO-DESDE-CAJA	cita exacta del report: 'estudios de jóvenes universitarios (Guerrero, 2024)' -- referencia bibliográfica completa (título, revista/institución) no localizable sin más contexto. Regla 4: el report cita 'estudios de jóvenes universitarios (Guerrero, 2024)' sin título completo, revista ni institución, lo que no permite anclar una búsqueda específica en esta sesión (y el cupo de WebSearch de la sesió	no identificado en este lote	ASTRA5-U3	3
ASTRA5-U0-JUV-028	TRABAJO	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enoe_2024_3t_csv|f384a1b8872e051856ed2241289400302b13a8701489b1c596390452c183cd01|raíz data_raw; U0 no abrió microdato	ENOE 2024T3 (INEGI, ya usado en RESULT-ENOE-PISOS-TABLA)	ASTRA5-U1	1
ASTRA5-U0-JUV-029	JUVENTUD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Ningún instrumento recorrido en el corpus pregunta por 'irreverencia', 'inmediatez' o 'innovación social' como escala validada en muestra nacional representativa; es un marco teórico importado sin operacionalización mexicana identificada. No se identificó instrumento tras este recorrido; no equivale a imposibilidad universal.	ninguno identificado en el corpus (marco teórico importado, no encuesta del corpus)	ASTRA5-MESA-JUVENTUD	4
ASTRA5-U0-JUV-030	JUVENTUD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Ningún instrumento recorrido en el corpus tiene diseño de panel o de series repetidas con ítems idénticos suficiente para identificar por separado edad, periodo y cohorte (EDER es retrospectivo de corte único; ENADID solo tiene una ola en corpus). El límite es de diseño de identificación estadística (colinealidad edad-periodo-cohorte), no de ausencia de instrumento aislado. No se identificó instru	ninguno con diseño de panel de cohortes repetidas identificado en este lote (EDER es retrospectiva de corte único, no panel)	ASTRA5-MESA-JUVENTUD	4
ASTRA5-U0-JUV-031	JUVENTUD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Veredicto/síntesis que solo recombina filas ya dictaminadas (juventud-007/008/009/010/011/012/031); no hay componente empírico nuevo ni contrafactual propio; se trata como recombinación, no como CON-ADQUISICIÓN dependiente, por regla del lote (§5).	ver juventud-007,008,009,010,011,012,031	ASTRA5-MESA-JUVENTUD	4
ASTRA5-U0-JUV-032	JUVENTUD	corpus/reports/Psicología_de_la_Juventud_Mexicana_Contemporánea__Gen_Z_y_Millennials_Jóvenes_como_Cohorte_Divergente.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Ningún instrumento de encuesta mide 'sesgo de la literatura'; es una afirmación sobre la composición de las fuentes citadas por el propio corpus de reports, que requiere un censo bibliométrico (contar cuántos estudios citados en los 37 archivos del censo cubren cada segmento), tarea distinta de un instrumento de encuesta. No se identificó instrumento tras este recorrido; no equivale a imposibilida	ninguno (requiere censo metodológico del propio corpus documental, no una encuesta)	ASTRA5-U0	4
ASTRA5-U0-CONS-001	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Roland Berger 'Inside the mind of Mexican consumers' (mar 2024)	Roland Berger 'Inside the mind of Mexican consumers' (mar 2024); McKinsey 2023 (informe no identificado con precision)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-002	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	McKinsey encuesta de gasto del consumidor Mexico, nov 2011 (publicada 2012)	McKinsey encuesta de gasto del consumidor Mexico, nov 2011 (publicada 2012)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-003	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	ADQUIRIR	COMPROBADA-O-NO-APLICA	McKinsey encuesta de gasto del consumidor Mexico, nov 2011	McKinsey encuesta de gasto del consumidor Mexico, nov 2011	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-004	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Es un mecanismo psicologico (inercia vs vinculo emocional) inferido de una tasa de comportamiento y una satisfaccion condicional; ningun instrumento del corpus mide 'vinculo emocional con la marca' que permita distinguirlo de aversion al riesgo. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	No aplica	ASTRA5-MESA-CONSUMO	4
ASTRA5-U0-CONS-005	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	GWI Core (panel trimestral online), reporte 'Aspirational Consumers'	GWI Core (panel trimestral online), reporte 'Aspirational Consumers'	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-006	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	El mecanismo se apoya en un experimento extranjero no mexicano (FP-38 ya lo retira como evidencia poblacional mexicana); no se identifico instrumento mexicano que cruce desigualdad con consumo de estatus individual. u0mf --busca velandia -> 0/1680; u0mf --busca gini -> 1/1680 (enigh2024_reporte_resultados_pdf, valor no verificado esta sesion). No equivale a imposibilidad universal (falsador R1.4 E	Velandia-Morales et al. 2022, Frontiers in Psychology (experimento espanol); Gini de ENIGH (ano exacto citado 0.45-0.46 no cotejado)	ASTRA5-MESA-ESTATUS	4
ASTRA5-U0-CONS-007	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	texto completo de Wang et al. (2022), DOI 10.1111/jasp.12876	Wang 2022, Journal of Applied Social Psychology (documento no localizado esta sesion)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-008	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	texto completo de Acuña y Tipa (2022), DOI 10.22201/iis.01882503p.2022.4.60384	Acuna y Tipa 2022, Revista Mexicana de Sociologia (documento no localizado esta sesion)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-009	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	informe/página específica de PCMI con la cifra 82% de preferencia de efectivo en México	PCMI 2024 (no localizado)	ASTRA5-MESA-DINERO	3
ASTRA5-U0-CONS-010	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enif2024_csv|a3507b4038888247f565f1640a718ef552bb8fc363378e3372a5bf2796bb2e4c|raiz data_raw; U0 no abrio microdato	ENIF 2024, pregunta 7.1 (P7_1_1)	ASTRA5-MESA-DINERO	2
ASTRA5-U0-CONS-011	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enif_2012_bases_enif2012_sav|9f1d6eb7301bc74b7e7094d4b4c59e23294c016dca52a734544cf68160a05750|raiz data_raw; U0 no abrio microdato (tambien enif2024_csv y otras olas disponibles)	ENIF 2012/2018/2021/2024, pregunta sobre tenencia de tarjeta de credito bancaria	ASTRA5-MESA-DINERO	2
ASTRA5-U0-CONS-012	CONFIANZA	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	WVS Wave 6 Mexico (2012) -- NO REGISTRADA	WVS Wave 6 Mexico (2012) -- NO REGISTRADA; alternativa en corpus: WVS Wave 7 Mexico (2018), f00006635 (cuestionario)	ASTRA5-U3	3
ASTRA5-U0-CONS-013	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Es una afirmacion de mecanismo que ningun instrumento recorrido cruza en la misma persona; WVS mide confianza generalizada (no de compra) y ENIF/ENIGH no preguntan 'motor de decision de compra' ligado a confianza interpersonal. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	No aplica	ASTRA5-MESA-CONSUMO	4
ASTRA5-U0-CONS-014	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	IZEA '2024 Trust in Influencer Marketing' (Mexico), sept/2024	IZEA '2024 Trust in Influencer Marketing' (Mexico), sept/2024	ASTRA5-MESA-DIGITAL	3
ASTRA5-U0-CONS-015	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	AMVO 'Estudio de Venta Online en Mexico' (edicion no identificada con certeza: 2025 o 2026)	AMVO 'Estudio de Venta Online en Mexico' (edicion no identificada con certeza: 2025 o 2026)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-016	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Roland Berger 'Inside the mind of Mexican consumers' (mar 2024)	Roland Berger 'Inside the mind of Mexican consumers' (mar 2024)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-017	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	EBANX 'Beyond Borders' (varias ediciones anuales)	EBANX 'Beyond Borders' (varias ediciones anuales); PCMI (no localizado)	ASTRA5-MESA-DINERO	3
ASTRA5-U0-CONS-018	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Kantar Worldpanel 'Brand Footprint' 2024 (Mexico y comparacion LatAm/global)	Kantar Worldpanel 'Brand Footprint' 2024 (Mexico y comparacion LatAm/global)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-019	TECNOLOGIA	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	informe Statista con penetración de WhatsApp 92.2% + estudio AMVO de conversión 75%	Statista 2024; AMVO (documento no localizado)	ASTRA5-MESA-DIGITAL	3
ASTRA5-U0-CONS-020	JUVENTUD	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	SIN-ID-MANIFIESTO	Think with Google Mexico (articulo/estudio especifico no localizado)	ASTRA5-MESA-JUVENTUD	3
ASTRA5-U0-CONS-021	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	Banxico 'Indicadores Basicos de Tarjetas de Credito' (RIB), ediciones semestrales	Banxico 'Indicadores Basicos de Tarjetas de Credito' (RIB), ediciones semestrales	ASTRA5-MESA-DINERO	3
ASTRA5-U0-CONS-022	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Es un umbral de conversion (elasticidad de la decision de compra respecto a MSI) sin experimento ni serie de conversion por ticket citada; ningun instrumento del corpus (ENIF/ENIGH/ENDUTIH) mide tasa de conversion de venta por disponibilidad de MSI a distintos precios. No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	No aplica	ASTRA5-MESA-DINERO	4
ASTRA5-U0-CONS-023	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	REUTILIZAR	COMPROBADA-O-NO-APLICA	enigh2024_reporte_resultados_pdf|6b091e2d640b6682ca568203637d2a327fbcae950ba7ef66c441c5970568903d|raiz data_raw; U0 no abrio microdato (es PDF de resultados agregados, no microdato)	ENIGH 2024 (INEGI), Reporte de resultados	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-024	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	El RESULT-ENDUTIH-PISOS-2024-TABLA ya sellado mide por tamano de localidad (88.90% localidades 100mil+, 69.96% <2500), NO por region norte/sur (RESULTS-ASTRA5.md lo declara explicitamente: 'no es DOMINIO U/R'); ningun instrumento recorrido mide 'exposicion a marcas estadounidenses' por entidad/region. u0busca -q 'ambito|AMBITO' --encuesta endutih --ola 2024 -> 0 aciertos con texto. No se identific	ENDUTIH 2024 (para adopcion digital, con corte distinto al pedido); ninguno identificado para 'exposicion a marcas estadounidenses'	ASTRA5-U4	4
ASTRA5-U0-CONS-025	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	ADQUIRIR	NO-ENCONTRADO-DESDE-CAJA	SIN-ID-MANIFIESTO (u0mf --busca kueski -> 0/1680; u0mf --busca aplazo no ejecutada por baja probabilidad de acierto en manifiesto de encuestas)	No identificado (posible reporte de mercado privado tipo Statista/Research and Markets)	ASTRA5-MESA-DINERO	3
ASTRA5-U0-CONS-026	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	informe AMVO 'Resultados El Buen Fin 2024' con la cifra 49% de desconfianza en promociones	AMVO, reporte de resultados Buen Fin 2024 (no localizado especificamente)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-027	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	captura/registro con fecha de consulta de hofstede-insights.com/country-comparison-tool?countries=mexico	Hofstede Insights, 'Country Comparison: Mexico' (sitio web, actualizacion no fechada por el report)	ASTRA5-U0	3
ASTRA5-U0-CONS-028	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Constructo cultural/coloquial ('marca patito') sin instrumento que lo pregunte; u0busca -q 'marca patito' -> 0 aciertos con texto (314256 identidades revisadas, 113780 con texto). No se identifico instrumento tras este recorrido; no equivale a imposibilidad universal.	No aplica	ASTRA5-MESA-CONSUMO	4
ASTRA5-U0-CONS-029	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	página de Santander Trade con la comparación LatAm de lealtad de marca	Santander Trade (portal de comercio exterior); McKinsey (comparativo LatAm no localizado)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-030	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Es un marco/modelo de proceso, no una afirmacion puntual; combina componentes ya dictaminados por separado (Hofstede=consumidor-027, gasto en alimentos=componente de consumidor-023/ENIGH) sin que ningun instrumento mida la SECUENCIA propuesta en la misma persona. ENIF/ENIGH/ENDUTIH no incluyen panel de proceso de decision; no equivale a imposibilidad universal.	No aplica	ASTRA5-MESA-CONSUMO	4
ASTRA5-U0-CONS-031	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	COMPROBADA-O-NO-APLICA	EY Future Consumer Index México 2025 (74% modificó compras por inflación)	EY 'Future Consumer Index' Mexico 2025 (no confirmado); McKinsey ConsumerWise 2023 (no confirmado)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-032	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	NO-ENCONTRADO-DESDE-CAJA	SIN-ID-MANIFIESTO (Crossref sobre los términos del hallazgo no devolvió coincidencia en Salud Pública de México)	'Salud Publica de Mexico' (revista), articulo no identificado con titulo/ano/DOI exacto	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-033	CONSUMO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DOCUMENTACIÓN-SOLAMENTE	EXISTE-SATISFACE-DESDE-CAJA	(1) fuente no identificada por el report para 77%/59%	INEGI, posible 'Indice de Confianza del Consumidor' o componente de expectativas de compra de bienes durables (marzo 2025); Elogia 2025; Global Anti-Scam Alliance (no identificadas)	ASTRA5-MESA-CONSUMO	3
ASTRA5-U0-CONS-034	DINERO	corpus/reports/Psicología_del_Consumidor_Mexicano__Patrones__Contradicciones_y_Estrategia.md	DESCARTAR-CON-RAZÓN	COMPROBADA-O-NO-APLICA	Las cifras de Pix (Brasil) y UPI (India) no son medibles con el corpus mexicano recorrido (censo de instrumentos INEGI/Banxico/CONDUSEF no incluye encuestas brasilenas o indias); el componente mexicano comparable (adopcion de CoDi) SI tiene instrumento en el manifiesto (banxico_codi_avances_2026, banxico_sie_cf881_cuentas_validadas) pero no fue el que el report cito en este pasaje. No se identific	No aplica para Brasil/India; para Mexico existe Banxico CoDi (banxico_codi_avances_2026, banxico_sie_cf881-885) en manifiesto, no citado en este pasaje	ASTRA5-MESA-DINERO	4
