clave	unidad	tipo	filas_o_contratos	razon
transversal	TRANSVERSAL-INTERNO-05	F		Cubre L221-L284 (secciones 6 y 7, comparación internacional e implicaciones prácticas), fuera del índice de unidades G/P. FILAS PROPIAS: transversal-020 (comparación LatAm Gini/CPI/violencia), transversal-021 (negociación, NO-MEDIBLE-POR-DISEÑO), transversal-022 (Cernas Ortiz sesgo de escalas), transversal-023 (Progresa/Parker&Vogl), transversal-024 (mercado de salud mental/estigma). DEDUP adicional: comparación México-EE.UU./España (Hofstede) ASTRA5-U0-TRAB-033 y ASTRA5-U0-INTER-029; WHR2025 #10/WHR2024 #25 ya ENLACE en humor-filas; liderazgo paternalista Pellegrini/Delaney ya DEDUP ASTRA5-U0-TRAB-008 (mismo que G10); lealtad de marca McKinsey/Santander DEDUP ASTRA5-U0-CONS-001, ASTRA5-U0-CONS-002, ASTRA5-U0-CONS-003, ASTRA5-U0-CONS-029.
transversal	TRANSVERSAL-INTERNO-06	F		Cubre L285-L328 (sección 8 tendencias, sección 9 meta-auditoría y conclusión), fuera del índice de unidades G/P. FILAS PROPIAS: transversal-025 (fintech agregados sectoriales), transversal-026 (IA/empleo OIT/Banamex), transversal-027 (individualismo, matrimonio -30% COVID), transversal-028 (meta-auditoría propia, NO-MEDIBLE-POR-DISEÑO, recombina filas ya dictaminadas), transversal-029 (conclusión de tres insights, NO-MEDIBLE-POR-DISEÑO). DEDUP adicional: digitalización/redes sociales 93M identidades ya cubierto en tecnología/humor (ASTRA5-U0-TEC-015, ASTRA5-U0-HUM-018/020/023); feminismo cuarta ola 8M 2020 DEDUP ASTRA5-U0-JUV-017; hogares unipersonales DEDUP ASTRA5-U0-FAM-025, ASTRA5-U0-VEJEZ-006 (cortes distintos del -30% COVID de transversal-027).
vejez	LECTURA-bed36971-01	G	ASTRA5-U0-VEJEZ-001;ASTRA5-U0-VEJEZ-002;ASTRA5-U0-VEJEZ-003;ASTRA5-U0-VEJEZ-004	
vejez	LECTURA-bed36971-02	G	ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006;ASTRA5-U0-VEJEZ-007	
vejez	LECTURA-bed36971-03	G	ASTRA5-U0-VEJEZ-008;ASTRA5-U0-VEJEZ-010	
vejez	LECTURA-bed36971-04	G	ASTRA5-U0-VEJEZ-013;ASTRA5-U0-VEJEZ-014	
vejez	LECTURA-bed36971-05	G	ASTRA5-U0-VEJEZ-015	
vejez	LECTURA-bed36971-06	G	ASTRA5-U0-VEJEZ-016	
vejez	LECTURA-bed36971-07	G	ASTRA5-U0-VEJEZ-017;ASTRA5-U0-VEJEZ-018	
vejez	LECTURA-bed36971-08	G	ASTRA5-U0-VEJEZ-019;ASTRA5-U0-VEJEZ-020	
vejez	LECTURA-bed36971-09	G	ASTRA5-U0-VEJEZ-021;ASTRA5-U0-VEJEZ-022	
vejez	LECTURA-bed36971-10	G	ASTRA5-U0-VEJEZ-023;ASTRA5-U0-VEJEZ-024	
vejez	LECTURA-bed36971-11	G	ASTRA5-U0-VEJEZ-025;ASTRA5-U0-VEJEZ-026	
vejez	LECTURA-bed36971-12	G	ASTRA5-U0-VEJEZ-027	
vejez	LECTURA-bed36971-13	G	ASTRA5-U0-VEJEZ-028	
vejez	CAND-bed36971-L4	P		DEDUP: vejez-001;vejez-003;vejez-007;vejez-017;vejez-022;vejez-026;vejez-027 (TL;DR que recombina fecundidad/CONAPO, familismo-hipotesis, SNC, migracion y entrada de la mujer al trabajo ya filados; sin componente empirico nuevo)
vejez	CAND-bed36971-L5	P		DEDUP: vejez-008;vejez-010;vejez-013;vejez-014 (TL;DR que recombina perfil de cuidadora, mecanismo estructura+guion y costo psiquico Zarit/ISSSTE ya filados)
vejez	CAND-bed36971-L6	P		DEDUP: vejez-015;vejez-017;vejez-024;vejez-025;vejez-032 (TL;DR que recombina pension del bienestar, SNC, escasez de geriatras y comparacion internacional ya filados)
vejez	LECTURA-bed36971-01	F	ASTRA5-U0-VEJEZ-001;ASTRA5-U0-VEJEZ-002;ASTRA5-U0-VEJEZ-003;ASTRA5-U0-VEJEZ-004	
vejez	LECTURA-bed36971-02	F	ASTRA5-U0-VEJEZ-005;ASTRA5-U0-VEJEZ-006;ASTRA5-U0-VEJEZ-007	
vejez	LECTURA-bed36971-03	F	ASTRA5-U0-VEJEZ-008;ASTRA5-U0-VEJEZ-010	
vejez	LECTURA-bed36971-04	F	ASTRA5-U0-VEJEZ-013;ASTRA5-U0-VEJEZ-014	
vejez	LECTURA-bed36971-05	F	ASTRA5-U0-VEJEZ-015	
vejez	LECTURA-bed36971-06	F	ASTRA5-U0-VEJEZ-016	
vejez	LECTURA-bed36971-07	F	ASTRA5-U0-VEJEZ-017;ASTRA5-U0-VEJEZ-018	
vejez	LECTURA-bed36971-08	F	ASTRA5-U0-VEJEZ-019;ASTRA5-U0-VEJEZ-020	
vejez	LECTURA-bed36971-09	F	ASTRA5-U0-VEJEZ-021;ASTRA5-U0-VEJEZ-022	
vejez	LECTURA-bed36971-10	F	ASTRA5-U0-VEJEZ-023;ASTRA5-U0-VEJEZ-024	
vejez	LECTURA-bed36971-11	F	ASTRA5-U0-VEJEZ-025;ASTRA5-U0-VEJEZ-026	
vejez	LECTURA-bed36971-12	F	ASTRA5-U0-VEJEZ-027	
vejez	LECTURA-bed36971-13	F	ASTRA5-U0-VEJEZ-028	
vejez	VEJEZ-INTERNO-01	F	ASTRA5-U0-VEJEZ-007;ASTRA5-U0-VEJEZ-030	
vejez	VEJEZ-INTERNO-02	F	ASTRA5-U0-VEJEZ-009	
vejez	VEJEZ-INTERNO-03	F	ASTRA5-U0-VEJEZ-013;ASTRA5-U0-VEJEZ-014;ASTRA5-U0-VEJEZ-021;ASTRA5-U0-VEJEZ-022;ASTRA5-U0-VEJEZ-023;ASTRA5-U0-VEJEZ-024;ASTRA5-U0-VEJEZ-033;ASTRA5-U0-VEJEZ-034;ASTRA5-U0-VEJEZ-035	
vejez	VEJEZ-INTERNO-04	F	ASTRA5-U0-VEJEZ-029;ASTRA5-U0-VEJEZ-031;ASTRA5-U0-VEJEZ-032;ASTRA5-U0-VEJEZ-033	
vejez	VEJEZ-INTERNO-05	F	ASTRA5-U0-VEJEZ-034;ASTRA5-U0-VEJEZ-035;ASTRA5-U0-VEJEZ-036;ASTRA5-U0-VEJEZ-030	
vejez	INT-L92	INT	ASTRA5-U0-VEJEZ-010	
vejez	INT-L89	INT	ASTRA5-U0-VEJEZ-011	
vejez	INT-L90	INT	ASTRA5-U0-VEJEZ-012	
vejez	INT-L124	INT	ASTRA5-U0-VEJEZ-029	
vejez	INT-L65	INT	ASTRA5-U0-VEJEZ-030	
vejez	INT-L158	INT	ASTRA5-U0-VEJEZ-030	
vejez	INT-L79	INT	ASTRA5-U0-VEJEZ-037	
vejez	INT-L81	INT	ASTRA5-U0-VEJEZ-037	
vejez	INT-L136	INT	ASTRA5-U0-VEJEZ-038	
violencia-ambiental	LECTURA-6b7fe5aa-01	G	ASTRA5-U0-VIOL-001	
violencia-ambiental	LECTURA-6b7fe5aa-02	G	ASTRA5-U0-VIOL-002;ASTRA5-U0-VIOL-003;ASTRA5-U0-VIOL-004	
violencia-ambiental	LECTURA-6b7fe5aa-03	G	ASTRA5-U0-VIOL-005;ASTRA5-U0-VIOL-006	
violencia-ambiental	LECTURA-6b7fe5aa-04	G	ASTRA5-U0-VIOL-007;ASTRA5-U0-VIOL-008	
violencia-ambiental	LECTURA-6b7fe5aa-05	G	ASTRA5-U0-VIOL-009;ASTRA5-U0-VIOL-010;ASTRA5-U0-POL-009;ASTRA5-U0-VIOL-012	
violencia-ambiental	LECTURA-6b7fe5aa-06	G	ASTRA5-U0-VIOL-013	
violencia-ambiental	LECTURA-6b7fe5aa-07	G	ASTRA5-U0-VIOL-014;ASTRA5-U0-VIOL-015;ASTRA5-U0-VIOL-016	
violencia-ambiental	LECTURA-6b7fe5aa-08	G	ASTRA5-U0-VIOL-017;ASTRA5-U0-VIOL-018	
violencia-ambiental	LECTURA-6b7fe5aa-09	G	ASTRA5-U0-VIOL-019;ASTRA5-U0-VIOL-020;ASTRA5-U0-VIOL-021;ASTRA5-U0-VIOL-022	
violencia-ambiental	LECTURA-6b7fe5aa-10	G	ASTRA5-U0-VIOL-023;ASTRA5-U0-VIOL-024	
violencia-ambiental	LECTURA-6b7fe5aa-11	G	ASTRA5-U0-VIOL-025;ASTRA5-U0-VIOL-026;ASTRA5-U0-VIOL-027	
violencia-ambiental	LECTURA-6b7fe5aa-12	G	ASTRA5-U0-VIOL-028	
violencia-ambiental	LECTURA-6b7fe5aa-13	G	ASTRA5-U0-VIOL-029	
violencia-ambiental	LECTURA-6b7fe5aa-14	G	ASTRA5-U0-VIOL-030;ASTRA5-U0-VIOL-031	
violencia-ambiental	CAND-6b7fe5aa-L12	P		NO-AFIRMACION: nota editorial (explica la convención de marcado SÓLIDO/MEDIO/HIPÓTESIS/NARRATIVA de los 14 hallazgos; no es en sí una afirmación sobre México)
violencia-ambiental	TIER-6b7fe5aa-L73	T	ASTRA5-U0-VIOL-001	
violencia-ambiental	TIER-6b7fe5aa-L74	T	ASTRA5-U0-VIOL-002	
violencia-ambiental	TIER-6b7fe5aa-L75	T	ASTRA5-U0-VIOL-005	
violencia-ambiental	TIER-6b7fe5aa-L76	T	ASTRA5-U0-VIOL-007	
violencia-ambiental	TIER-6b7fe5aa-L77	T	ASTRA5-U0-VIOL-009	
violencia-ambiental	TIER-6b7fe5aa-L78	T	ASTRA5-U0-VIOL-017	
violencia-ambiental	TIER-6b7fe5aa-L79	T	ASTRA5-U0-VIOL-013	
violencia-ambiental	TIER-6b7fe5aa-L81	T	ASTRA5-U0-VIOL-025	
violencia-ambiental	TIER-6b7fe5aa-L82	T	ASTRA5-U0-VIOL-023	
violencia-ambiental	TIER-6b7fe5aa-L83	T	ASTRA5-U0-VIOL-029	
violencia-ambiental	LECTURA-6b7fe5aa-01	F	ASTRA5-U0-VIOL-001	
violencia-ambiental	LECTURA-6b7fe5aa-02	F	ASTRA5-U0-VIOL-002;ASTRA5-U0-VIOL-003;ASTRA5-U0-VIOL-004	
violencia-ambiental	LECTURA-6b7fe5aa-03	F	ASTRA5-U0-VIOL-005;ASTRA5-U0-VIOL-006	
violencia-ambiental	LECTURA-6b7fe5aa-04	F	ASTRA5-U0-VIOL-007;ASTRA5-U0-VIOL-008	
violencia-ambiental	LECTURA-6b7fe5aa-05	F	ASTRA5-U0-VIOL-009;ASTRA5-U0-VIOL-010;ASTRA5-U0-POL-009;ASTRA5-U0-VIOL-012	
violencia-ambiental	LECTURA-6b7fe5aa-06	F	ASTRA5-U0-VIOL-013	
violencia-ambiental	LECTURA-6b7fe5aa-07	F	ASTRA5-U0-VIOL-014;ASTRA5-U0-VIOL-015;ASTRA5-U0-VIOL-016	
violencia-ambiental	LECTURA-6b7fe5aa-08	F	ASTRA5-U0-VIOL-017;ASTRA5-U0-VIOL-018	
violencia-ambiental	LECTURA-6b7fe5aa-09	F	ASTRA5-U0-VIOL-019;ASTRA5-U0-VIOL-020;ASTRA5-U0-VIOL-021;ASTRA5-U0-VIOL-022	
violencia-ambiental	LECTURA-6b7fe5aa-10	F	ASTRA5-U0-VIOL-023;ASTRA5-U0-VIOL-024	
violencia-ambiental	LECTURA-6b7fe5aa-11	F	ASTRA5-U0-VIOL-025;ASTRA5-U0-VIOL-026;ASTRA5-U0-VIOL-027	
violencia-ambiental	LECTURA-6b7fe5aa-12	F	ASTRA5-U0-VIOL-028	
violencia-ambiental	LECTURA-6b7fe5aa-13	F	ASTRA5-U0-VIOL-029	
violencia-ambiental	LECTURA-6b7fe5aa-14	F	ASTRA5-U0-VIOL-030;ASTRA5-U0-VIOL-031	
violencia-ambiental	VIOLENCIA-INTERNO-01	F	ASTRA5-U0-VIOL-012	
violencia-ambiental	VIOLENCIA-INTERNO-02	F	ASTRA5-U0-VIOL-032;ASTRA5-U0-VIOL-033;ASTRA5-U0-VIOL-034;ASTRA5-U0-VIOL-035;ASTRA5-U0-TRUST-004;ASTRA5-U0-VIOL-037;ASTRA5-U0-VIOL-038	
violencia-ambiental	VIOLENCIA-INTERNO-03	F	ASTRA5-U0-VIOL-039;ASTRA5-U0-VIOL-040;ASTRA5-U0-VIOL-041;ASTRA5-U0-VIOL-042	
violencia-ambiental	VIOLENCIA-INTERNO-04	F	ASTRA5-U0-VIOL-043;ASTRA5-U0-VIOL-044;ASTRA5-U0-VIOL-045;ASTRA5-U0-VIOL-046;ASTRA5-U0-VIOL-047;ASTRA5-U0-VIOL-048	
violencia-ambiental	VIOLENCIA-INTERNO-05	F	ASTRA5-U0-VIOL-049;ASTRA5-U0-VIOL-050	
violencia-ambiental	INT-L80	INT	ASTRA5-U0-VIOL-014	
violencia-ambiental	INT-L84	INT	ASTRA5-U0-VIOL-030	
violencia-ambiental	INT-L85	INT		NO-AFIRMACION: nota editorial (fila de la tabla §3 que clasifica "cultura de la violencia" como narrativa popular A REFUTAR, no una afirmación que el report sostenga; su refutación ya es la fila violencia-ambiental-030/031 y el Mito 1 de §9 L222)
