fecha,producto,indicador,numerador,denominador,valor,unidad,frecuencia,universo_institucional,regimen_definicion,fuente,nota
2025-03,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.81,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-03,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.47,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-04,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.93,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-04,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.22,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-04,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.43,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-04,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.73,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-04,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.36,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-05,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.00,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-05,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.31,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-05,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.47,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-05,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.82,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-05,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.41,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-06,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.01,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-06,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.30,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-06,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.51,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-06,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.85,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-06,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.45,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-07,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.01,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-07,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.27,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-07,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.56,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-07,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.79,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-07,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.58,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-08,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.98,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-08,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.23,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-08,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.55,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-08,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.69,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-08,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.63,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-09,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.05,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-09,Tarjetas de crédito,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.25,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-09,ABCD,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,1.61,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-09,Nómina,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,2.73,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-09,Personales,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,4.85,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
2025-10,Consumo total,IMOR,saldo de cartera clasificada como etapa 3,saldo de la cartera total del mismo producto,3.18,porcentaje,mensual,banca comercial; incluye Sofomes ER subsidiarias de instituciones bancarias y grupos financieros; excluye CI Banco,IFRS9_ETAPA_3,gen2_banxico_imor_consumo_producto_mensual_2026t1_html,"publicación oficial equivalente, no R16 CNBV; sin faltante; ABCD incluye bienes muebles y automotriz; URL https://www.banxico.org.mx/TablasWeb/informes-trimestrales/enero-marzo-2026/B133C3DC-462F-40C1-B2BA-04086A1CFAB1.html"
