llave	dominio	conducta	instrumento_ola	segmento	universo_denominador	unidad_escala	punto	ic95_inf	ic95_sup	naturaleza_ic	estado_adopcion	firma	temporalidad	result_punto	result_inf	result_sup	calc	sha256_resultados	sha256_sello	uso	oferta_compatible	oferta_valor_ic	reserva
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-15-000-Y-MAS-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	LOCALIDAD:15-000-Y-MAS	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.495375437976854	0.47066172460034117	0.5196179715325098	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-15-000-Y-MAS-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-15-000-Y-MAS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-15-000-Y-MAS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-MENOR-DE-15-000-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	LOCALIDAD:MENOR-DE-15-000	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.44628740914240617	0.4130726966091226	0.4795202316217385	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-MENOR-DE-15-000-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-MENOR-DE-15-000-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-LOCALIDAD-MENOR-DE-15-000-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-NACIONAL-TODOS-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	NACIONAL:TODOS	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.4827872073271764	0.46260729639102105	0.5028103416388056	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-NACIONAL-TODOS-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-NACIONAL-TODOS-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-NACIONAL-TODOS-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-1-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	SEXO:1	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.5501340612000976	0.5213621013901687	0.5775437211605701	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-1-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-1-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-1-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-2-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	SEXO:2	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.4190452922796267	0.3929608973715877	0.44559978814696466	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-2-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-2-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-SEXO-2-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA		UNIDAD-O-UNIVERSO-PRODUCTO-TENIDONA
RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-UNIVERSO-UNIVERSO-TRABAJA-P	dinero	Proporciones marginales ponderadas ENIF 2021 (universo 18-70) de las conductas de crédito K1-K7 por celda de eje, con IC95 bootstrap, unidad P o PR declarada por conducta: piso t-1 conmensurable con 2012/2015/2018 (recorte 18-70) para el lote de predicción 2024 (FP-...-ff56-01).	ENIF 2021	UNIVERSO:UNIVERSO-TRABAJA	Persona elegida 18-70 con desenlace definido y diseño válido (recorte declarado en spec.yaml/spec.md §0, sobre el mismo universo elegible 18+ de #943); K4 sobre quien nunca ha tenido crédito formal (P6_2_1..9 = 2 y P6_14 = 2); K6-PR sobre productos formales tenidos; K6-P-TENEDORES y K7 sobre tenedores de al menos un producto formal; formalidad sobre quien trabaja (P3_10 en 1..6). Cada eje conserva su denominador válido dentro del universo 18-70.	proporción ponderada [0,1]	0.49129665483378104	0.46860358747486747	0.5135492610634609	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	PISO-HISTORICO-CONTEXTO; NO-ADOPCION-POR-CATALOGO	VER-DECISION-POR-CELDA	RETROSPECTIVA-HISTORICA	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-UNIVERSO-UNIVERSO-TRABAJA-P	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-UNIVERSO-UNIVERSO-TRABAJA-IC-LO	RESULT-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-K7-SUCURSAL-UNIVERSO-UNIVERSO-TRABAJA-IC-HI	CALC-DIN-CREDITO-PISOS-ENIF2021-RECORTE1870-0001	5a351cb08ff8ad65edc121532b3306059013c6dac62f567d4b522c8bba87822a	b55b623d0ea86f85bd1667b85cabf597130562a00c831ba5d788a7aeea03037d	forense/analisis/din-oferta-exclusion/enlace-pisos.tsv	SIN-ENLACE:EJE-FUERA-DE-U1NA		EJE-FUERA-DE-U1NA
RESULT-DIN-LXE8-C2-P-L1xE1	dinero	L1xE1	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.48681740146267427	0.45104930347728867	0.5188430064342969	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L1xE1	RESULT-DIN-LXE8-C2-IC95INF-L1xE1	RESULT-DIN-LXE8-C2-IC95SUP-L1xE1	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L1xE1	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L1xE2	dinero	L1xE2	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.4287127020734599	0.3979510983809327	0.4566392134530803	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L1xE2	RESULT-DIN-LXE8-C2-IC95INF-L1xE2	RESULT-DIN-LXE8-C2-IC95SUP-L1xE2	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L1xE2	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L1xE3	dinero	L1xE3	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.3778239169382799	0.3494071774135876	0.4051249271322063	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L1xE3	RESULT-DIN-LXE8-C2-IC95INF-L1xE3	RESULT-DIN-LXE8-C2-IC95SUP-L1xE3	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L1xE3	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L1xE4	dinero	L1xE4	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.32363578441490926	0.29255587299953706	0.3535784125824931	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L1xE4	RESULT-DIN-LXE8-C2-IC95INF-L1xE4	RESULT-DIN-LXE8-C2-IC95SUP-L1xE4	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L1xE4	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L2xE1	dinero	L2xE1	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.4026396036368852	0.37593850265585876	0.4300071781761701	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L2xE1	RESULT-DIN-LXE8-C2-IC95INF-L2xE1	RESULT-DIN-LXE8-C2-IC95SUP-L2xE1	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L2xE1	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L2xE2	dinero	L2xE2	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.34777330586565824	0.3254030595223928	0.370706327471907	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L2xE2	RESULT-DIN-LXE8-C2-IC95INF-L2xE2	RESULT-DIN-LXE8-C2-IC95SUP-L2xE2	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L2xE2	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L2xE3	dinero	L2xE3	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.3014229609560722	0.27935861389897754	0.3249703750313211	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L2xE3	RESULT-DIN-LXE8-C2-IC95INF-L2xE3	RESULT-DIN-LXE8-C2-IC95SUP-L2xE3	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L2xE3	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-DIN-LXE8-C2-P-L2xE4	dinero	L2xE4	ENIF 2024 (piso; desarrollo ENIF 2021)	DIN.ahorro_solo_informal.enif2024.localidad_x_edad	Personas ELEGIDAS de 18 anos y mas del modulo TMODULO de ENIF, una fila por persona seleccionada. ENIF 2021 COMPLETA para C1 (el cruce localidad x edad y su n de soporte; es la ola de desarrollo). ENIF 2024 SOLO para los marginales de UN EJE (localidad, edad, nacional), que alimentan el IC de C2 por replicas compartidas y el control de reproduccion del arbitro. El cruce de 2024 es COMMIT-3.	piso log-aditivo sobre marginales SELLADOS	0.2537238822125272	0.23033864321221761	0.2781828364443396	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	ADOPTADO-POR-FIRMA	VER-DECISION-DE-ADOPCION	PROSPECTIVA	RESULT-DIN-LXE8-C2-P-L2xE4	RESULT-DIN-LXE8-C2-IC95INF-L2xE4	RESULT-DIN-LXE8-C2-IC95SUP-L2xE4	CALC-DIN-AHORRO-SOLO-INFORMAL-EMISIONES-0001	69ec9c6a21d259a76ae5617f2cff801e6165c351c750121125cc77e642f2d8c1	f412f9036dc43e2e0964893b28793f7a791968bc5d4217d2cbb54e1774f2c5a9	marcador:CRUCE::DIN.ahorro_solo_informal.enif2024.localidad_x_edad::L2xE4	SIN-MEDIDA-DE-OFERTA-DE-LA-MISMA-OLA-Y-UNIVERSO		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-EDER-A-P	familia	milpa/tramite-ola5-propuesta-v0.yaml · familia.corresidencia.adulto_familiar	EDER	RESULT-EDER-A-P	personas 20-54 EDER 2017, U_A (vivienda con tipo_adqui no blanco) · unidad persona · escala proporcion [0,1], alguna vez en la vida	[SUCESOR] proporcion ponderada (factor) de U_A con d = 1: co-residio con padre/madre/hermanos/suegro/suegra en alguna fila del panel retrospectivo -- MISMO estimando que la tasa de fase 1 (p=0.996086); escala [0,1], mas alto = mas corresidencia alguna vez en la vida	0.9960856019968771	0.9948371600454602	0.9972123799048694	IC-DE-SPEC-SIN-CALIBRACION-ACREDITADA	VETADO-POR-MESA	data/corrida0/decisiones.tsv:FP-260922-GEN2-TRAMITE-PENDIENTES-1-18fa-01	RETROSPECTIVA	RESULT-EDER-A-P	RESULT-EDER-A-IC-LO	RESULT-EDER-A-IC-HI	CALC-EDER-0001	fdae379a4c1c7ffda56b214a6e8e3d186e4b60b373de4331dd4c767ecdea1a8b	2b5ba0a46380e800000c58c0deb70ecae9a679168ae7db8d99e820bb45264f53	milpa/tramite-ola5-propuesta-v0.yaml · familia.corresidencia.adulto_familiar	NO-APLICA		VETAR · la regla es SELLADA-SIN-CARGA por firma D2-b (3/sep/2026): techo casi saturado (p=0.996, diseno alguna-vez-en-la-vida)
RESULT-EDER-UNION-A-P-DIRECTO	familia	matrimonio_directo	EDER 2017	familia.union.libre	Personas de EDER 2017 (unidad declarada por el FD seccion 1.1.2: persona de 20 a 54 anos del hogar). U_A = grupos (folioviv, foliohog, id_pobla) de historiavida.csv con al menos un edo_civil1 distinto de '0', cuyo primer codigo no-cero en orden de anio_retro cae en LIBRE o en DIRECTO o es 37, y que tienen factor_per finito y > 0 en antecedentes.csv. UNA SOLA OLA. Referencia del censo de ACTO MAESTRA35-L7, que esta corrida VUELVE A CONTAR en vez de heredar: 23831 personas en antecedentes.csv, 18689 con primer codigo no-cero, 18687 clasificables.	proporcion ponderada de personas cuya primera union fue matrimonio directo, CONTADA (nunca 1 - p)	0.518945786382282			SIN-IC-IDENTIFICADO	CONSUMO-GEN2-ACTIVO	VER-DECISION-DE-ADOPCION	REVISAR-ORDEN-DE-SELLOS	RESULT-EDER-UNION-A-P-DIRECTO			CALC-EDER-0003	cc26fc6225c6a2a177166ad4c1c261f28e37540e99329be3ab27baf7819dfb48	9d6d0533c30a0d4241b52b5fcbe1798e354ef192646f1b64040c586bcf47c787	milpa/tramite.yaml:familia.union.libre:matrimonio_directo	NO-APLICA		Revisar identidad estimando, oferta compatible y alcance de firma.
RESULT-EDER-UNION-A-P-LIBRE	familia	union_libre	EDER 2017	familia.union.libre	Personas de EDER 2017 (unidad declarada por el FD seccion 1.1.2: persona de 20 a 54 anos del hogar). U_A = grupos (folioviv, foliohog, id_pobla) de historiavida.csv con al menos un edo_civil1 distinto de '0', cuyo primer codigo no-cero en orden de anio_retro cae en LIBRE o en DIRECTO o es 37, y que tienen factor_per finito y > 0 en antecedentes.csv. UNA SOLA OLA. Referencia del censo de ACTO MAESTRA35-L7, que esta corrida VUELVE A CONTAR en vez de heredar: 23831 personas en antecedentes.csv, 18689 con primer codigo no-cero, 18687 clasificables.	proporcion ponderada de personas cuya primera union fue union libre	0.4809714298527631			SIN-IC-IDENTIFICADO	CONSUMO-GEN2-ACTIVO	VER-DECISION-DE-ADOPCION	REVISAR-ORDEN-DE-SELLOS	RESULT-EDER-UNION-A-P-LIBRE			CALC-EDER-0003	cc26fc6225c6a2a177166ad4c1c261f28e37540e99329be3ab27baf7819dfb48	9d6d0533c30a0d4241b52b5fcbe1798e354ef192646f1b64040c586bcf47c787	milpa/tramite.yaml:familia.union.libre:union_libre	NO-APLICA		Revisar identidad estimando, oferta compatible y alcance de firma.
