calc_id	conducta	dominio	ola	eje	categoria	p	ic_lo	ic_hi	icc_lo	icc_hi	tau2	n	conteo	result_id_p
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	16	0.996970						330	329	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-16-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	17	1.000000						158	158	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-17-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	18	1.000000						92	92	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-18-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	19	0.997500						400	399	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-19-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	20	0.947090						189	179	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-20-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	21	0.969359						359	348	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-21-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	22	0.987069						232	229	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-22-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	23	0.982036						167	164	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-23-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	24	0.996454						282	281	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-24-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	25	0.976608						171	167	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-25-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	26	0.993902						328	326	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-26-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	27	0.990909						110	109	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-27-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	28	0.980198						202	198	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-28-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	29	1.000000						61	61	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-29-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	30	0.996047						253	252	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-30-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	31	0.991176						340	337	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-31-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ENT	32	0.992308						130	129	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ENT-32-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ESCOLARIDAD	MEDIA-SUPERIOR	0.990530						1584	1569	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ESCOLARIDAD	PRIMARIA-O-MENOS	0.991402						2675	2652	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ESCOLARIDAD-PRIMARIA-O-MENOS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ESCOLARIDAD	SECUNDARIA	0.992366						2882	2860	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ESCOLARIDAD-SECUNDARIA-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	ESCOLARIDAD	SUPERIOR	0.989424						851	842	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-ESCOLARIDAD-SUPERIOR-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	SEXO	HOMBRE	0.988613						6850	6772	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-SEXO-HOMBRE-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	SEXO	MUJER	0.988520						1568	1550	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-SEXO-MUJER-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	TLOC	100MIL-MAS	0.992498						4132	4101	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-TLOC-100MIL-MAS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	TLOC	15MIL-99MIL	0.989130						1564	1547	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-TLOC-15MIL-99MIL-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	TLOC	2500-14999	0.989482						1236	1223	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-TLOC-2500-14999-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	TLOC	MENOS-2500	0.984199						1329	1308	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-TLOC-MENOS-2500-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2021	TOTAL	TODOS	0.988615						8432	8336	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2021-TOTAL-TODOS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	0-9	1.000000						8	8	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-0-9-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	10-14	0.991379						232	230	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-10-14-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	15-19	0.989547						861	852	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-15-19-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	20-24	0.992112						1141	1132	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-20-24-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	25-29	0.984206						1203	1184	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-25-29-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	30-44	0.989207						2687	2658	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-30-44-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	45-59	0.989706						1360	1346	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-45-59-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	EDAD	60-MAS	0.979136						671	657	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-EDAD-60-MAS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	01	1.000000						155	155	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-01-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	02	0.989474						95	94	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-02-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	03	1.000000						67	67	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-03-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	04	1.000000						92	92	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-04-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	05	0.983444						302	297	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-05-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	06	1.000000						60	60	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-06-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	07	0.973585						265	258	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-07-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	08	0.990530						528	523	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-08-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	09	1.000000						277	277	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-09-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	10	1.000000						153	153	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-10-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	11	0.995960						495	493	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-11-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	12	0.977273						88	86	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-12-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	13	0.983740						123	121	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-13-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	14	0.990854						656	650	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-14-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	15	0.996960						987	984	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-15-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	16	0.986348						293	289	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-16-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	17	0.985507						138	136	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-17-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	18	0.992958						142	141	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-18-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	19	0.997642						424	423	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-19-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	20	0.939759						166	156	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-20-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	21	0.989619						289	286	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-21-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	22	0.975000						240	234	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-22-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	23	0.987097						155	153	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-23-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	24	0.981481						270	265	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-24-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	25	0.971429						175	170	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-25-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	26	0.992832						279	277	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-26-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	27	0.980769						156	153	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-27-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	28	0.990783						217	215	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-28-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	29	1.000000						72	72	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-29-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	30	0.972656						256	249	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-30-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	31	0.997268						366	365	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-31-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ENT	32	0.960317						126	121	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ENT-32-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ESCOLARIDAD	MEDIA-SUPERIOR	0.987705						1708	1687	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ESCOLARIDAD-MEDIA-SUPERIOR-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ESCOLARIDAD	PRIMARIA-O-MENOS	0.985818						2468	2433	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ESCOLARIDAD-PRIMARIA-O-MENOS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ESCOLARIDAD	SECUNDARIA	0.992305						2859	2837	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ESCOLARIDAD-SECUNDARIA-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	ESCOLARIDAD	SUPERIOR	0.991870						861	854	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-ESCOLARIDAD-SUPERIOR-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	SEXO	HOMBRE	0.984494						6707	6603	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-SEXO-HOMBRE-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	SEXO	MUJER	0.993460						1529	1519	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-SEXO-MUJER-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	TLOC	100MIL-MAS	0.994224						3982	3959	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-TLOC-100MIL-MAS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	TLOC	15MIL-99MIL	0.989865						1480	1465	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-TLOC-15MIL-99MIL-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	TLOC	2500-14999	0.983230						1133	1114	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-TLOC-2500-14999-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	TLOC	MENOS-2500	0.975735						1360	1327	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-TLOC-MENOS-2500-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2022	TOTAL	TODOS	0.986163						8239	8125	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2022-TOTAL-TODOS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	0-9	1.000000						1	1	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-0-9-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	10-14	0.981567			0.940612	0.994445	0.382741	217	213	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-10-14-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	15-19	0.992655			0.987473	0.995703	0.075654	953	946	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-15-19-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	20-24	0.992857			0.984431	0.996738	0.161508	1260	1251	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-20-24-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	25-29	0.990385			0.967302	0.997219	0.405140	1352	1339	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-25-29-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	30-44	0.991941			0.982134	0.996385	0.169136	2978	2954	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-30-44-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	45-59	0.987351			0.975210	0.993585	0.122222	1423	1405	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-45-59-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	EDAD	60-MAS	0.987421			0.970950	0.994605	0.189779	795	785	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-EDAD-60-MAS-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	01	1.000000						149	149	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-01-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	02	0.979058			0.870898	0.996923	0.975591	191	187	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-02-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	03	0.985714						70	69	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-03-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	04	1.000000						94	94	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-04-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	05	0.993610			0.980733	0.997899	0.324640	313	311	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-05-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	06	1.000000						50	50	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-06-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	07	1.000000					1.847650	243	243	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-07-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	08	0.985560			0.959493	0.994941	0.291524	554	546	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-08-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	09	0.995000			0.988903	0.997755	0.168018	400	398	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-09-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	10	0.994048			0.966964	0.998952	0.789448	168	167	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-10-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	11	0.992819			0.976028	0.997874	0.389033	557	553	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-11-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	12	1.000000					0.864475	75	75	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-12-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	13	0.980296			0.942576	0.993412	0.320075	203	199	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-13-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	14	0.995839			0.977478	0.999243	0.758844	721	718	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-14-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	15	0.995734			0.973502	0.999326	0.889892	1172	1167	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-15-P
CALC-EDR-SUICIDIO-PISOS-0001	SUIC-OCURRIDO-EN-OLA	SALUD_MENTAL	2023	ENT	16	0.988604			0.882440	0.999004	1.559097	351	347	RESULT-EDR-SUICIDIO-PISOS-SUIC-OCURRIDO-EN-OLA-2023-ENT-16-P
