procedencia_id	relacion_id	necesidad_id	fuente_canonica_normalizada	objeto_evidencia_id_canonico	procedencia_necesidad_id	procedencia_fuente	procedencia_objeto_evidencia_id	accion_normalizacion	clasificacion_relacion	tipo_evidencia	evidencia_ref	evidencia_localizador	variable_reactivo_tabla	texto_evidencia	unidad_observacion	periodo	universo_muestra	codificacion	parte_necesidad_cubierta	parte_necesidad_no_cubierta	uso_potencial_modelo	transformacion_requerida	incertidumbre	siguiente_accion	objeto_modelo_origen	objeto_modelo_origen_ref
PROV-c938e75fa11d048d9d53cd77	REL-e95e26820797a0f55c9246d7	N12	ISSP	OE-9c9700631e773d55e687e55c	N12	ISSP	OE-9c9700631e773d55e687e55c	SIN_CAMBIO	CANDIDATA	MAPA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L5	ISSP	NO_DETERMINADO	Fuente mapeada sin variables.	persona	2017	México	NO_DETERMINADO	NO_DETERMINADO	Familismo-apoyo concreto	NO_APLICA	NO_DETERMINADO	Alta	Abrir cuestionario.	NO_DETERMINADO	NO_DETERMINADO
PROV-b07971ae59197d823ed37082	REL-ea0dde2ebf4bd96af8e3e139	N16	ENCIG	OE-fdff082a292e54fde7d4b680	N16	ENCIG	OE-fdff082a292e54fde7d4b680	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Psicología_Política_y_Comportamiento_Cívico_del_Mexicano_Contemporáneo__Una_Lectura_Anti-Esencialista_desde_Abajo__2026_.md;MAIN:forense/censo-estimabilidad-coeficientes-v1_0.md;MAIN:forense/cobertura-motor.md	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	NO_DETERMINADO	Probabilidad de mordida bajo sanción/testigo, idealmente municipal y triangulada fuera de ENCIG.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	Hay corpus ENCIG local, pero esta relación no trae localizador de reactivo y emparejamiento explícito para la necesidad.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	Hay corpus ENCIG local, pero esta relación no trae localizador de reactivo y emparejamiento explícito para la necesidad.	Abrir diccionario/cuestionario ENCIG local y registrar variables, tabla, llave de unión y universo aplicable a esta necesidad.	NO_DETERMINADO	NO_DETERMINADO
PROV-f230efc94b43d1a42a7ac452	REL-eca053bf7ea89319271a2788	N3	ENSAFI	OE-e7969017eea0c50fe8d10a7e	N3	ENSAFI	OE-e7969017eea0c50fe8d10a7e	SIN_CAMBIO	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L2	NO_DETERMINADO	NO_DETERMINADO	—	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 369 encabezados crudos de TSDEM/TVIVIENDA/THOGAR/TMODULO (unicas 4 tablas del zip; ENSAFI no trae diccionario en el manifiesto, confirmado: el zip solo contiene los 4 CSV, sin catalogo/layout adicional); terminos estatus/apariencia/comparar/vecinos/marca sobre encabezados via zipfile+python3, 2026-08-08	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-833f13be84fd2a7f56261e29	REL-ed3674d93fbcd45914630569	N3	ENSAFI	OE-fb259558b58d975d64b7a5ff	N3	ENSAFI	OE-fb259558b58d975d64b7a5ff	SIN_CAMBIO	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:canon/estado-programa-v1_10.md	N3|ENSAFI|OE-fb259558b58d975d64b7a5ff	NO_DETERMINADO	Reactivo explícito de sensibilidad de estatus coobservado con consumo mediado por crédito.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	NO_DETERMINADO	NO_DETERMINADO
PROV-2c46e687787cd38d2876fff9	REL-ee1e829631a8bb7de93bcfd3	N26	CSES	OE-8d69579f53b76eab7ab312af	N26	CSES	OE-8d69579f53b76eab7ab312af	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	NO_DETERMINADO	INDEXADO-NO-DESCARGADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	Solo hay documentación de diseño/contenido electoral; falta codebook México y la variable exacta exigida por la necesidad.	Abrir codebook y cuestionario México 2018 y documentar variable, codificación y granularidad; cerrar si no aparece el diseño requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-dc6244c0e1328bfc4fcc4ec7	REL-f07a221600f81a075ee85ac8	N30	ENBIARE	OE-3c9d2eefcfaae7c834250eff	N30	ENBIARE2021	OE-3c9d2eefcfaae7c834250eff	CONSERVAR_EVIDENCIA_DISTINTA	CANDIDATA	APERTURA_SIN_PAR_COMPLETO	MAIN:forense/matriz-impacto-universal-2026-08-06.md	L81-L86	NO_DETERMINADO	La matriz local registra orientación futura y redes en ENBIARE, pero advierte que no sustituyen automáticamente el diseño ni prueban el desenlace coobservado de esta relación.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Disposición a transar con desconocidos por nivel de enforcement.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir cuestionario/diccionario ENBIARE y localizar texto, codificación y llave del reactivo junto con el desenlace requerido.	NO_DETERMINADO	NO_DETERMINADO
PROV-cde0f6d4da057f96f273ac9a	REL-f09043ef09997adc0bb4a3f2	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	SIN_CAMBIO	CANDIDATA	CUESTIONARIO_SIN_MICRODATO	MAIN:forense/hitoE-campana-medicion-v2_0.md	L1116	NO_DETERMINADO	El cuestionario local identifica P4NOIJ como proxy de obediencia, pero el microdato no está registrado; para otras necesidades no hay mapeo de reactivo y desenlace.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Obtener el microdato bajo la licencia aplicable y mapear reactivo, codificación y desenlace para México.	NO_DETERMINADO	NO_DETERMINADO
PROV-d223f07539048de6bc2d5f75	REL-f0cb8d6fa174935fae071144	N3	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-02ca9729c199ce7586579636	N3	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-02ca9729c199ce7586579636	SIN_CAMBIO	CANDIDATA	DOCUMENTO_INDEXADO_SIN_MAPEO	MAIN:data/mapa-ext-academico-2026-08-06.tsv	L15	NO_DETERMINADO	El mapa clasifica documentalmente el estudio, pero no contiene instrumento, variable ni resultado que conecte esta clave con la necesidad.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	SATISFACE-UMBRAL-DOCUMENTAL	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir materiales suplementarios del estudio y localizar variable, tratamiento, resultado y muestra mexicanos pertinentes.	NO_DETERMINADO	NO_DETERMINADO
PROV-430b448975f682dd9fa129a3	REL-f219eb1a0e1b71beb5a36f6f	N30	ISSP	OE-c8d1b5e40a5c3a561eac0183	N30	ISSP	OE-c8d1b5e40a5c3a561eac0183	SIN_CAMBIO	CANDIDATA	INDICE_SIN_PAYLOAD	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	NO_DETERMINADO	Recurso sin descarga.	persona	2017	México	NO_DETERMINADO	NO_DETERMINADO	Reactivo y outcome	NO_APLICA	NO_DETERMINADO	Alta	Obtener documentación.	NO_DETERMINADO	NO_DETERMINADO
PROV-6132fc4634d8615d33d0ac3d	REL-f25c37290ef71e21d1d73760	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	SIN_CAMBIO	CANDIDATA	FUENTE_SIN_REACTIVO_LOCAL	MAIN:forense/hitoE-campana-medicion-v2_0.md	L274-L287	NO_DETERMINADO	El inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir cuestionario y datos México; buscar proxy de deferencia y outcome laboral/comunicacional en la misma muestra.	NO_DETERMINADO	NO_DETERMINADO
PROV-04298e7a0890efe3ae8d8190	REL-f586d39d7211922886da9f95	N10	ENSAFI	OE-db7311a506e4693d7feeee76	N10	ENSAFI	OE-db7311a506e4693d7feeee76	SIN_CAMBIO	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:canon/modelo-decision-v4_0.md	N10|ENSAFI|OE-db7311a506e4693d7feeee76	NO_DETERMINADO	Horizonte temporal coobservado con violencia/justicia en el mismo instrumento.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	El registro local describe una hipótesis de variable, pero no aporta diccionario ni texto literal del reactivo para este objeto.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir el cuestionario/diccionario ENSAFI correspondiente y verificar texto, codificación y desenlace coobservado.	NO_DETERMINADO	NO_DETERMINADO
PROV-ccb55db79a24e1ebeb33e895	REL-f6d34c22618564c885af98e9	N19	ENIF	OE-36d56b41c418e28901c021de	N19	ENIF	OE-36d56b41c418e28901c021de	SIN_CAMBIO	CANDIDATA	INSTRUMENTO_LOCAL_PARCIAL	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	NO_DETERMINADO	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La relación requiere un objeto de evidencia concreto todavía no mapeado.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	NO_DETERMINADO	NO_DETERMINADO
PROV-645112f40c9e56c87058153e	REL-f721d49d739e759d00a9643b	N8	VOTAR_ENTRE_BALAS	OE-b2462eff969c4d5cf7746ad9	N8	VOTAR_ENTRE_BALAS	OE-b2462eff969c4d5cf7746ad9	SIN_CAMBIO	CANDIDATA	BASE_INDEXADA_SIN_MAPEO	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv	L14	NO_DETERMINADO	La base de violencia político-criminal está identificada, pero no hay variables abiertas que prueben respuesta individual o el mecanismo requerido.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Abrir diccionario/descarga y mapear tipo de evento, actor, municipio, fecha y outcome electoral; declarar límite ecológico.	NO_DETERMINADO	NO_DETERMINADO
PROV-77856299e465b45e3723dd59	REL-f96e306aefb2bab19baafbcc	N20	ENIF	OE-771b0085e69c873c2e587abe	N20	ENIF	OE-771b0085e69c873c2e587abe	SIN_CAMBIO	CANDIDATA	INSTRUMENTO_LOCAL_PARCIAL	MAIN:forense/hitoE-campana-medicion-v2_0.md	L999-L1116	NO_DETERMINADO	ENIF tiene reactivos financieros identificados (P9_9_1..6, P4_10 y sección 11), pero la evidencia local no verifica el cruce específico solicitado por esta clave.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Denuncia coobservada con tenencia/activación de seguro.	Identificación verificable y coobservación del constructo con el desenlace específico.	CANDIDATO; no parametrizable hasta completar el mapeo.	Mapeo de variables, codificación y llave de unión; estimación solo después de validar unidad y periodo.	ALTA: evidencia local parcial o meramente indexada.	Mapear en el cuestionario y microdato ENIF los reactivos de la necesidad y el desenlace, y comprobar que comparten unidad de observación.	NO_DETERMINADO	NO_DETERMINADO
PROV-5619bfcf445f209c21fd010d	REL-f995dd9800e710f436335657	N3	ENFIH	OE-2964c990369bf5a4d703494c	N3	ENFIH	OE-2964c990369bf5a4d703494c	SIN_CAMBIO	NEGATIVA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L9	NO_DETERMINADO	NO_DETERMINADO	—	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 838 variables extraidas de las 16 hojas (TVivienda..TConcentradora) de enfih_2019_fd.xlsx via openpyxl, columnas Pregunta+Concepto+Nemonico; terminos estatus/apariencia/comparar/vecinos/marca = 0, 2026-08-08	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-4a9572cd72bb7a2906b9a0c4	REL-fb6a1baf579c6521a638b093	N4	ENFIH	OE-d82cbec8d1cd45676a9c95b6	N4	ENFIH2019_FD_XLSX	OE-d82cbec8d1cd45676a9c95b6	CONSERVAR_EVIDENCIA_DISTINTA	CANDIDATA	FICHA_LOCAL_NO_CONCLUYENTE	MAIN:canon/estado-programa-v1_10.md	N4|ENFIH2019_FD_XLSX|OE-d82cbec8d1cd45676a9c95b6	NO_DETERMINADO	Reactivo actitudinal de aversión al riesgo con desenlace propio de G2.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	La fuente o dominio temático está identificado en el universo reunido.	La apertura local no identifica evidencia suficiente para este objeto específico.	NO_DETERMINADO hasta verificar la evidencia concreta.	NO_APLICA antes de verificar instrumento y variables.	No se extrapola de la fuente a otras necesidades ni de una ficha temática a evidencia explícita.	Abrir el diccionario ENFIH y localizar texto y codificación exactos para el constructo y su desenlace coobservado.	NO_DETERMINADO	NO_DETERMINADO
PROV-62a8942c0125d4f419a9f95e	REL-fd8abdfbae6d8de6a94eb38c	N21	SE	OE-42cf47afdecaf4acbd98ab36	N21	SE	OE-42cf47afdecaf4acbd98ab36	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	NO_DETERMINADO	Compra y prima de marca frente a sustituto en panel de hogares populares.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia o pertinencia temática preliminar de la fuente.	La evidencia reunida es índice o requisito conceptual; no contiene variable, tabla o resultado concreto suficiente para adjudicar.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	La evidencia reunida es índice o requisito conceptual; no contiene variable, tabla o resultado concreto suficiente para adjudicar.	Abrir el payload canónico ya identificado y localizar variable/tabla exacta, unidad, periodo, codificación y parte faltante.	NO_DETERMINADO	NO_DETERMINADO
PROV-2eddcf86bf976ac70ebc144f	REL-fe202a3fa76f0516a6e27f8b	N13	ENASIC	OE-59dce3f81e2e7722d336b538	N13	ENASIC2022_FD_XLSX	OE-75c826e0dcde2762375dc60a	FUSIONAR_RELACION	CONFIRMADA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L20	NO_DETERMINADO	NO_DETERMINADO	'7.12.7 Le voy a leer unas frases. Usted me respondera si esta de acuerdo o en desacuerdo. Se debe ensenar a la mujer (al hombre) que su deber es cuidar a los padres, conyuge, hijas e hijos'	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: acuerdo/desacuerdo, codigo valido 1 = 'De acuerdo (Si)'; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'obligacion' literal = 0 coincidencias; hallado via termino complementario 'deber' (fuera de la lista minima del encargo, anadido en este acto). Candidato secundario mas debil: P6_38 'A las personas que declaro cuidar, ¿usted las cuida por... obligacion?' (variable unica, codigo valido '1', sin desglose visible de otras razones en el diccionario -- posible bateria incompleta en el FD). Satisface el criterio explicito del encarg	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-9796f194e2d09c1c451db077	REL-fe202a3fa76f0516a6e27f8b	N13	ENASIC	OE-59dce3f81e2e7722d336b538	N13	ENASIC	OE-59dce3f81e2e7722d336b538	SIN_CAMBIO	CONFIRMADA	EVIDENCIA_ACEPTADA_PREVIA	MAIN:data/abrir4-variables-2026-08-08.tsv:L20	NO_DETERMINADO	NO_DETERMINADO	'7.12.7 Le voy a leer unas frases. Usted me respondera si esta de acuerdo o en desacuerdo. Se debe ensenar a la mujer (al hombre) que su deber es cuidar a los padres, conyuge, hijas e hijos'	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Escala/diseño/universo: acuerdo/desacuerdo, codigo valido 1 = 'De acuerdo (Si)'; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'obligacion' literal = 0 coincidencias; hallado via termino complementario 'deber' (fuera de la lista minima del encargo, anadido en este acto). Candidato secundario mas debil: P6_38 'A las personas que declaro cuidar, ¿usted las cuida por... obligacion?' (variable unica, codigo valido '1', sin desglose visible de otras razones en el diccionario -- posible bateria incompleta en el FD). Satisface el criterio explicito del encarg	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO
PROV-c18d1af1532abe36485e579e	REL-ff97af04e1d92981b386ac08	N17	GPS	OE-93ebba143d4c6d070fb911ce	N17	GPS	OE-93ebba143d4c6d070fb911ce	SIN_CAMBIO	CANDIDATA	INDICE_O_DOCUMENTACION_INSUFICIENTE	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	Global Preferences Survey (GPS)	NO_DETERMINADO	La ficha local confirma pertinencia temática general, no una apertura exhaustiva del instrumento o payload.	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	NO_DETERMINADO	Existencia y pertinencia temática preliminar de la fuente.	La ficha panorámica enumera constructos preferenciales, pero no constituye apertura exhaustiva del codebook/payload GPS México.	NO_DETERMINADO hasta abrir evidencia concreta.	Mapeo explícito de variables y llave de análisis.	La ficha panorámica enumera constructos preferenciales, pero no constituye apertura exhaustiva del codebook/payload GPS México.	Con autorización de licencia, abrir codebook y payload GPS México; buscar variables de adopción CoDi/SPEI, coerción, riesgo fiscal y fricción.	NO_DETERMINADO	NO_DETERMINADO
